target,target_label,target_definition,gp_configuration,gp_configuration_label,kernel_family,matern_nu,learned_nugget,fold_index,heldout_simulation_id,heldout_numeric_simulation_id,training_size,population_size,optimized_kernel,optimized_signal_variance_normalized,optimized_length_scale,optimized_noise_variance_normalized,optimized_noise_std_normalized,optimized_noise_variance_um2,optimized_noise_std_um,noise_std_fraction_training_target_std,noise_std_fraction_dataset_target_median,numerical_alpha_normalized,optimizer,n_restarts_optimizer,log_marginal_likelihood,runtime_seconds,warning_count,convergence_warning_count,warnings,convergence_status,failed_fold,constant_bound_hit,constant_bound_side,length_scale_bound_hit,length_scale_bound_side,noise_bound_hit,noise_bound_side,any_hyperparameter_bound_hit,fold_random_seed
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,94,sim_00095,95,240,241,0.749**2 * RBF(length_scale=0.656),0.5606485012308033,0.656440821859356,,,,,,,1e-06,fmin_l_bfgs_b,1,-138.4953526998509,0.5691650000517257,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,2119045063
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,95,sim_00096,96,240,241,0.749**2 * RBF(length_scale=0.656),0.5610393677996417,0.6560072746428223,,,,,,,1e-06,fmin_l_bfgs_b,1,-138.76426413126492,0.8075549000059254,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,2015678500
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,96,sim_00097,97,240,241,0.752**2 * RBF(length_scale=0.657),0.5659352765919582,0.6566438677756142,,,,,,,1e-06,fmin_l_bfgs_b,1,-142.2426047130871,0.5848983000032604,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,1153294397
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,97,sim_00098,98,240,241,0.754**2 * RBF(length_scale=0.657),0.5677724454330052,0.6568137745339813,,,,,,,1e-06,fmin_l_bfgs_b,1,-142.62334759072473,0.4800123999593779,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,3211196472
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,98,sim_00099,99,240,241,0.749**2 * RBF(length_scale=0.656),0.5607249400160575,0.6561604977690344,,,,,,,1e-06,fmin_l_bfgs_b,1,-139.53502567452512,0.4879991000052541,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,833638869
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,99,sim_00100,100,240,241,0.751**2 * RBF(length_scale=0.656),0.5647220739782864,0.6562352853964296,,,,,,,1e-06,fmin_l_bfgs_b,1,-140.59153582825445,0.7546474999981001,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,47177585
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,100,sim_00101,101,240,241,0.734**2 * RBF(length_scale=0.661),0.5387577480885329,0.6607361573537005,,,,,,,1e-06,fmin_l_bfgs_b,1,-132.15812062072354,0.4253387000062503,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,2609635078
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,101,sim_00102,102,240,241,0.755**2 * RBF(length_scale=0.657),0.5701934607005806,0.656743375682736,,,,,,,1e-06,fmin_l_bfgs_b,1,-140.6793924405577,0.4458841000450775,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,2716920164
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,102,sim_00103,103,240,241,0.751**2 * RBF(length_scale=0.656),0.5647377116019374,0.6559805069600003,,,,,,,1e-06,fmin_l_bfgs_b,1,-140.1579642214498,0.6893358000088483,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,1547317205
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,103,sim_00104,104,240,241,0.749**2 * RBF(length_scale=0.656),0.5604271408946073,0.6560212532493528,,,,,,,1e-06,fmin_l_bfgs_b,1,-139.53450891949694,0.4507408000063151,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,665382158
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,104,sim_00105,105,240,241,0.749**2 * RBF(length_scale=0.656),0.560419019213638,0.656263573853406,,,,,,,1e-06,fmin_l_bfgs_b,1,-138.44066643136878,0.8492842999985442,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,547488274
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,105,sim_00106,106,240,241,0.748**2 * RBF(length_scale=0.656),0.5599289655267778,0.6557756654674721,,,,,,,1e-06,fmin_l_bfgs_b,1,-139.19985564465415,0.7881891999859363,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,2881033129
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,106,sim_00107,107,240,241,0.747**2 * RBF(length_scale=0.653),0.5578307157339055,0.6532991246718818,,,,,,,1e-06,fmin_l_bfgs_b,1,-139.77584790097868,0.4990925000165589,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,1715237778
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,107,sim_00108,108,240,241,0.75**2 * RBF(length_scale=0.656),0.5620520593599879,0.6564631054919537,,,,,,,1e-06,fmin_l_bfgs_b,1,-138.86079988366612,0.665774799999781,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,1358504153
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,108,sim_00109,109,240,241,0.749**2 * RBF(length_scale=0.657),0.5610217587863205,0.6568681494132824,,,,,,,1e-06,fmin_l_bfgs_b,1,-139.26953631856048,0.7762637999840081,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,3668583262
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,109,sim_00110,110,240,241,0.748**2 * RBF(length_scale=0.656),0.559951959746431,0.6564737671354264,,,,,,,1e-06,fmin_l_bfgs_b,1,-138.69607610354348,0.6009110999875702,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,642837248
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,110,sim_00111,111,240,241,0.748**2 * RBF(length_scale=0.657),0.5592977580730707,0.657204093241527,,,,,,,1e-06,fmin_l_bfgs_b,1,-138.03071142136594,0.4873122999561019,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,912137617
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,111,sim_00112,112,240,241,0.749**2 * RBF(length_scale=0.658),0.5604391470641853,0.6577573411685008,,,,,,,1e-06,fmin_l_bfgs_b,1,-138.1530216024196,0.6552074999781325,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,1293684899
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,112,sim_00113,113,240,241,0.748**2 * RBF(length_scale=0.656),0.5593178935530222,0.6563210903387738,,,,,,,1e-06,fmin_l_bfgs_b,1,-139.1585225159617,0.6739631000091322,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,776526762
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,113,sim_00114,114,240,241,0.749**2 * RBF(length_scale=0.658),0.5606586750739849,0.6576212368787308,,,,,,,1e-06,fmin_l_bfgs_b,1,-138.34068679310866,0.6764526999904774,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,2501823880
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,114,sim_00115,115,240,241,0.751**2 * RBF(length_scale=0.656),0.5644971310272037,0.6559716005572844,,,,,,,1e-06,fmin_l_bfgs_b,1,-140.2022367882961,0.4868600000045262,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,271622047
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,115,sim_00116,116,240,241,0.747**2 * RBF(length_scale=0.657),0.557924406852928,0.6572756665884208,,,,,,,1e-06,fmin_l_bfgs_b,1,-137.68584438398017,0.4920501000015065,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,1262528712
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,116,sim_00117,117,240,241,0.749**2 * RBF(length_scale=0.657),0.5606050195733752,0.6573108819697373,,,,,,,1e-06,fmin_l_bfgs_b,1,-138.581686786114,0.6723607999738306,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,2441359553
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,117,sim_00118,118,240,241,0.743**2 * RBF(length_scale=0.659),0.5518848056348863,0.6588809368343177,,,,,,,1e-06,fmin_l_bfgs_b,1,-135.72769545338855,0.4668396000051871,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,1155925774
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,118,sim_00119,119,240,241,0.751**2 * RBF(length_scale=0.656),0.5646818588806901,0.6563295915370504,,,,,,,1e-06,fmin_l_bfgs_b,1,-140.15868098525618,0.3316554000484757,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,3325837604
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,119,sim_00120,120,240,241,0.74**2 * RBF(length_scale=0.662),0.5471086500471258,0.6617824699214535,,,,,,,1e-06,fmin_l_bfgs_b,1,-134.2763268040202,0.69960379996337,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,2328595789
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,120,sim_00121,121,240,241,0.749**2 * RBF(length_scale=0.657),0.5614208758631273,0.6570010966235241,,,,,,,1e-06,fmin_l_bfgs_b,1,-139.34024393108783,0.5072902999818325,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,2761308478
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,121,sim_00122,122,240,241,0.753**2 * RBF(length_scale=0.656),0.5668302027895604,0.6558079911731813,,,,,,,1e-06,fmin_l_bfgs_b,1,-140.61892027505138,0.7050965999951586,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,2787140182
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,122,sim_00123,123,240,241,0.753**2 * RBF(length_scale=0.657),0.566601535041555,0.6569342444596573,,,,,,,1e-06,fmin_l_bfgs_b,1,-140.19115114283844,0.6107579000527039,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,814440518
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,123,sim_00124,124,240,241,0.749**2 * RBF(length_scale=0.656),0.5612780294439859,0.6562628006185092,,,,,,,1e-06,fmin_l_bfgs_b,1,-138.94729217009146,0.7032346000196412,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,3278011704
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,124,sim_00125,125,240,241,0.75**2 * RBF(length_scale=0.657),0.5630237431486346,0.656502793225471,,,,,,,1e-06,fmin_l_bfgs_b,1,-139.28671234194692,0.7018281999626197,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,2157629331
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,125,sim_00126,126,240,241,0.749**2 * RBF(length_scale=0.656),0.5615310516896493,0.6561812854917891,,,,,,,1e-06,fmin_l_bfgs_b,1,-138.95429945622337,0.4832766999606974,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,1211155617
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,126,sim_00127,127,240,241,0.737**2 * RBF(length_scale=0.665),0.5432304760812794,0.6648021688790665,,,,,,,1e-06,fmin_l_bfgs_b,1,-132.06468346110282,0.5330267999670468,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,1605588263
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,127,sim_00128,128,240,241,0.748**2 * RBF(length_scale=0.656),0.5595295033384696,0.6560591873556322,,,,,,,1e-06,fmin_l_bfgs_b,1,-139.72527973331393,0.4106695000082254,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,999984578
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,128,sim_00129,129,240,241,0.749**2 * RBF(length_scale=0.657),0.5614270356889491,0.6572867783085338,,,,,,,1e-06,fmin_l_bfgs_b,1,-138.32022818853812,0.8391601000330411,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,137791557
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,129,sim_00130,130,240,241,0.747**2 * RBF(length_scale=0.659),0.557686724001737,0.6588681350266191,,,,,,,1e-06,fmin_l_bfgs_b,1,-137.60795294034483,0.8612521000322886,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,939464076
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,130,sim_00131,131,240,241,0.75**2 * RBF(length_scale=0.657),0.5618947194240598,0.6574001784361514,,,,,,,1e-06,fmin_l_bfgs_b,1,-138.6973963721165,0.6452417999971658,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,3143639511
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,131,sim_00132,132,240,241,0.749**2 * RBF(length_scale=0.657),0.5604299813668553,0.6570332598048794,,,,,,,1e-06,fmin_l_bfgs_b,1,-138.65198441194053,0.5615426999866031,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,1876627992
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,132,sim_00133,133,240,241,0.742**2 * RBF(length_scale=0.657),0.5502029781876394,0.6565786497594851,,,,,,,1e-06,fmin_l_bfgs_b,1,-136.56165582530707,0.7057434999733232,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,403164332
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,133,sim_00134,134,240,241,0.748**2 * RBF(length_scale=0.656),0.5600360236927001,0.6560943991760817,,,,,,,1e-06,fmin_l_bfgs_b,1,-138.76239751330507,0.8063173000118695,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,1815950574
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,134,sim_00135,135,240,241,0.752**2 * RBF(length_scale=0.657),0.564810049490957,0.6566375384305253,,,,,,,1e-06,fmin_l_bfgs_b,1,-139.96556863374036,0.8231466999859549,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,3104654097
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,135,sim_00137,137,240,241,0.749**2 * RBF(length_scale=0.657),0.560591713399685,0.6569089097360975,,,,,,,1e-06,fmin_l_bfgs_b,1,-138.35423718802707,0.7242953999666497,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,1549716765
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,136,sim_00138,138,240,241,0.748**2 * RBF(length_scale=0.657),0.5600836441042112,0.6571799029112324,,,,,,,1e-06,fmin_l_bfgs_b,1,-138.5135458337582,0.4790743000339716,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,3060575325
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,137,sim_00139,139,240,241,0.748**2 * RBF(length_scale=0.656),0.5599293793203689,0.656254736740725,,,,,,,1e-06,fmin_l_bfgs_b,1,-138.92152121014414,0.8694629000383429,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,3182689654
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,138,sim_00140,140,240,241,0.749**2 * RBF(length_scale=0.657),0.5608611513905737,0.6566347206099713,,,,,,,1e-06,fmin_l_bfgs_b,1,-138.60981628366807,0.6005699000088498,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,3432119225
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,139,sim_00141,141,240,241,0.75**2 * RBF(length_scale=0.659),0.5620427257712323,0.6587890388691339,,,,,,,1e-06,fmin_l_bfgs_b,1,-138.17974942790346,0.7856818999862298,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,288308269
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,140,sim_00142,142,240,241,0.749**2 * RBF(length_scale=0.658),0.5615264423899303,0.6575041888061767,,,,,,,1e-06,fmin_l_bfgs_b,1,-138.75016066209392,0.684544800024014,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,3657052476
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,141,sim_00143,143,240,241,0.76**2 * RBF(length_scale=0.666),0.5783187536840437,0.6660977268208541,,,,,,,1e-06,fmin_l_bfgs_b,1,-139.59936866300976,0.4517321999883279,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,696158858
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,142,sim_00144,144,240,241,0.754**2 * RBF(length_scale=0.661),0.568383420577276,0.6607981061672555,,,,,,,1e-06,fmin_l_bfgs_b,1,-140.1845440073854,0.6484286999912001,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,730846593
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,143,sim_00145,145,240,241,0.749**2 * RBF(length_scale=0.659),0.5611703433904788,0.6587811807325784,,,,,,,1e-06,fmin_l_bfgs_b,1,-141.02548312214185,0.8242287000175565,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,2946232653
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,144,sim_00146,146,240,241,0.748**2 * RBF(length_scale=0.658),0.5595657431887427,0.6583045096740961,,,,,,,1e-06,fmin_l_bfgs_b,1,-141.10327677504046,0.723262200015597,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,2744700435
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,145,sim_00147,147,240,241,0.753**2 * RBF(length_scale=0.657),0.567066336221702,0.6573548442580017,,,,,,,1e-06,fmin_l_bfgs_b,1,-141.2145525442116,0.6020324000273831,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,1630180136
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,146,sim_00148,148,240,241,0.755**2 * RBF(length_scale=0.662),0.5694578157659929,0.6615368927707894,,,,,,,1e-06,fmin_l_bfgs_b,1,-140.85292433634885,0.9742317000054754,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,3494603967
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,147,sim_00149,149,240,241,0.752**2 * RBF(length_scale=0.659),0.565992291421363,0.6587671873207877,,,,,,,1e-06,fmin_l_bfgs_b,1,-142.22641220517727,0.974095400015358,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,1371258613
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,148,sim_00150,150,240,241,0.75**2 * RBF(length_scale=0.657),0.5629959021943987,0.6566852620498298,,,,,,,1e-06,fmin_l_bfgs_b,1,-142.85740538357032,0.7068111000116915,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,1043792656
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,149,sim_00151,151,240,241,0.753**2 * RBF(length_scale=0.658),0.5673104210555381,0.6584128428583931,,,,,,,1e-06,fmin_l_bfgs_b,1,-140.35771000305496,0.9429345999960788,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,4111766446
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,150,sim_00152,152,240,241,0.747**2 * RBF(length_scale=0.658),0.5573631855308946,0.6578253012359001,,,,,,,1e-06,fmin_l_bfgs_b,1,-139.80177449294737,0.8476072000339627,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,1899475904
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,151,sim_00153,153,240,241,0.749**2 * RBF(length_scale=0.656),0.5612841999198401,0.6559011214291736,,,,,,,1e-06,fmin_l_bfgs_b,1,-139.23822209465123,0.8429707000032067,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,342231610
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,152,sim_00154,154,240,241,0.75**2 * RBF(length_scale=0.657),0.5630397202814035,0.6569953132347797,,,,,,,1e-06,fmin_l_bfgs_b,1,-139.2981068268299,0.8058798999991268,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,4197498886
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,153,sim_00155,155,240,241,0.75**2 * RBF(length_scale=0.657),0.5627226556357616,0.6565107104915693,,,,,,,1e-06,fmin_l_bfgs_b,1,-139.4876101496232,0.5145543999969959,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,1993859264
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,154,sim_00156,156,240,241,0.748**2 * RBF(length_scale=0.656),0.5595682866045678,0.6564982640189205,,,,,,,1e-06,fmin_l_bfgs_b,1,-138.8014531823244,0.8472346999915317,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,224222623
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,155,sim_00157,157,240,241,0.752**2 * RBF(length_scale=0.658),0.5649977220988347,0.6578980039363933,,,,,,,1e-06,fmin_l_bfgs_b,1,-140.42549363434344,0.9138053000206128,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,3626842792
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,156,sim_00158,158,240,241,0.75**2 * RBF(length_scale=0.657),0.5623274647141274,0.6565371216110857,,,,,,,1e-06,fmin_l_bfgs_b,1,-139.19886037422907,0.7423559000017121,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,1803937603
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,157,sim_00159,159,240,241,0.751**2 * RBF(length_scale=0.656),0.5639482303623149,0.6562889807580514,,,,,,,1e-06,fmin_l_bfgs_b,1,-139.84785198448063,0.6484801999758929,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,3648018203
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,158,sim_00160,160,240,241,0.749**2 * RBF(length_scale=0.656),0.5612839921565491,0.6560820423403401,,,,,,,1e-06,fmin_l_bfgs_b,1,-139.0543783251736,0.4777081999927759,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,3918879463
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,159,sim_00161,161,240,241,0.749**2 * RBF(length_scale=0.657),0.5615164462415936,0.657266026529203,,,,,,,1e-06,fmin_l_bfgs_b,1,-138.56033313270507,0.4527460999670438,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,1209719620
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,160,sim_00162,162,240,241,0.749**2 * RBF(length_scale=0.657),0.5607640759913537,0.6566796615622809,,,,,,,1e-06,fmin_l_bfgs_b,1,-138.44666850030166,0.6707413999829441,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,4079764849
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,161,sim_00163,163,240,241,0.749**2 * RBF(length_scale=0.656),0.5610315104250849,0.6564366518968268,,,,,,,1e-06,fmin_l_bfgs_b,1,-138.95916866822688,0.5204429000150412,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,1100502227
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,162,sim_00164,164,240,241,0.749**2 * RBF(length_scale=0.658),0.5610743816957546,0.6577400476542753,,,,,,,1e-06,fmin_l_bfgs_b,1,-138.37984456248446,0.5012856000103056,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,4032353166
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,163,sim_00165,165,240,241,0.751**2 * RBF(length_scale=0.656),0.5638466592714343,0.6563026981147779,,,,,,,1e-06,fmin_l_bfgs_b,1,-139.85488123031217,0.6425044999923557,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,2896413861
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,164,sim_00166,166,240,241,0.749**2 * RBF(length_scale=0.656),0.5602594616751515,0.6558053893235408,,,,,,,1e-06,fmin_l_bfgs_b,1,-139.09051732127838,0.4531607000390067,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,4177029192
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,165,sim_00167,167,240,241,0.751**2 * RBF(length_scale=0.657),0.5646158391947298,0.6565943019421724,,,,,,,1e-06,fmin_l_bfgs_b,1,-140.12671109194577,0.8395096000167541,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,2779442471
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,166,sim_00168,168,240,241,0.749**2 * RBF(length_scale=0.656),0.5610440310020798,0.6557333479330046,,,,,,,1e-06,fmin_l_bfgs_b,1,-138.8655108213436,0.374649400007911,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,1028170523
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,167,sim_00169,169,240,241,0.749**2 * RBF(length_scale=0.658),0.5613253805785497,0.6578980236704888,,,,,,,1e-06,fmin_l_bfgs_b,1,-137.9415199266668,0.4648504999931901,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,1552107513
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,168,sim_00170,170,240,241,0.765**2 * RBF(length_scale=0.69),0.5859135543458417,0.6899957360669615,,,,,,,1e-06,fmin_l_bfgs_b,1,-130.7118187334986,0.6486266999854706,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,2912530369
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,169,sim_00171,171,240,241,0.751**2 * RBF(length_scale=0.656),0.5645264420250864,0.6561641619901675,,,,,,,1e-06,fmin_l_bfgs_b,1,-140.39017666874287,0.5084327000076883,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,1037496146
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,170,sim_00172,172,240,241,0.75**2 * RBF(length_scale=0.656),0.5630888840229071,0.6558211555745611,,,,,,,1e-06,fmin_l_bfgs_b,1,-140.2511232105884,0.8210240000043996,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,1350471887
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,171,sim_00173,173,240,241,0.753**2 * RBF(length_scale=0.669),0.5672247445876896,0.6685562990277529,,,,,,,1e-06,fmin_l_bfgs_b,1,-136.7226725242201,0.6772005000384524,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,2400552968
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,172,sim_00174,174,240,241,0.749**2 * RBF(length_scale=0.656),0.5603907294368036,0.6563256705285262,,,,,,,1e-06,fmin_l_bfgs_b,1,-138.59271182653225,0.4176464999909512,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,2621662160
width,Melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,173,sim_00175,175,240,241,0.748**2 * RBF(length_scale=0.658),0.5590507529969453,0.6575730173523076,,,,,,,1e-06,fmin_l_bfgs_b,1,-138.83537181804274,0.3708280000137165,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,1486097034
