relative_path,size_bytes,sha256
regime_geometry_time_series.parquet/part-sim_00037.parquet,4529908,27D1A25F76255E22B59B6C5B99DD4ABD566470B5943F8A19A4FC97A226B5215A
regime_geometry_time_series.parquet/part-sim_00038.parquet,3213920,696C3131B8BF2B31129122E642043D71C775201DB115C1D4507DC9EB25BD3AFE
regime_geometry_time_series.parquet/part-sim_00039.parquet,2400235,1E925ED3055F2ECCE3C75C47667F6808F6CB3F1C45CFDEDD5A07AFF1B6BC0469
regime_geometry_time_series.parquet/part-sim_00040.parquet,2994185,1F7162242BF62928D517771D7FD738344082CB5E91921088AEFA1D3FC3E436CF
regime_geometry_time_series.parquet/part-sim_00041.parquet,1994248,0A37EDA1C2AFD6F84D6C5FB0222BBA0209E2093961C5057FC6E300A661FCEA4A
regime_geometry_time_series.parquet/part-sim_00042.parquet,3755509,EC42B17FCE6D4CBAD49721939FC6BF0A4977B09F5A178C167DBB045CEE00FAC4
regime_geometry_time_series.parquet/part-sim_00043.parquet,3512825,D5E44596BF8651924D02B93D1A1393FB6B925E360490D56A1762C6895CCFEB2C
regime_geometry_time_series.parquet/part-sim_00044.parquet,4543550,009A5EE2FE48CE7F4CDC51D54FE1FA48DAEDCFD0F34A13A76D3B4732379B2F70
regime_geometry_time_series.parquet/part-sim_00045.parquet,4371049,15FE979849F81436010CCD3189F9AD4FFAE825E6CA3BA012EF3467205A5E02B2
regime_geometry_time_series.parquet/part-sim_00046.parquet,3961077,E8517B0E96BBB00F81FF61F9F512D4680313249847B1001714CBB971B2BB0209
regime_geometry_time_series.parquet/part-sim_00047.parquet,3439525,41708BCC7EA55BDAA0EC673236CB00210347FCC7CEB3C8AA09FC95809CB2BCE8
regime_geometry_time_series.parquet/part-sim_00048.parquet,3238189,452E2237CF85683563BF1A2AAF4BFF90CC5FDC06FF60F5DCD51C096DD897FFB7
regime_geometry_time_series.parquet/part-sim_00049.parquet,3015256,38C41D3285EB6C709FC7E68FFCA426007F1DC5168EDA25291DADC75A7298068D
regime_geometry_time_series.parquet/part-sim_00050.parquet,4431863,FD2167DDDC778F45062977574F37A8353DE67E9A057EF50A76B39508B54BE3E1
regime_geometry_time_series.parquet/part-sim_00051.parquet,3564822,ACEED39DEEF11EE4C58FBE4DDAF5DE8A165E5FCF00815C265C0B33653F4B1041
regime_geometry_time_series.parquet/part-sim_00052.parquet,4159959,ECF2F22A14C2C1BC95AA1DE0B29E678C047F1E9D1459BC22256BB6D43A71C3DA
regime_geometry_time_series.parquet/part-sim_00053.parquet,3487644,E43E7F5F0961A0B7E9749EEC1CEBCE14E709CE13BD7C90E9109BF280DF3C07EB
regime_geometry_time_series.parquet/part-sim_00054.parquet,2424896,E01AB2FB872BD6B94B276928530557760D2C86B331DA5FDA3E972278F89D869F
regime_geometry_time_series.parquet/part-sim_00055.parquet,4551785,7EACBE8263587A80E8DFA488F8BA57F31C65D874C5DCEC2C8E4DDCE431621A7A
regime_geometry_time_series.parquet/part-sim_00056.parquet,3942364,95A87988A5910B0AB106D1A2566878C83372113E3FD0D1AF2F2FF46A8DE63E1B
regime_geometry_time_series.parquet/part-sim_00057.parquet,4372482,B0FC3C3282296DF0C1C10986B0F243A1B88F58503A44835F81EA291D324C4EB2
regime_geometry_time_series.parquet/part-sim_00058.parquet,4608155,8E847E05A3C577809480C14E4AD833671BA3CFFCF51DD101E2C19799AF464EC6
regime_geometry_time_series.parquet/part-sim_00059.parquet,4251278,4C18F711E2A13D8D158E4EED2A3992F6BF2666AF27D7115C6823523D5FF8F68D
regime_geometry_time_series.parquet/part-sim_00060.parquet,3688604,1565023674A0BEDD472DFA1204334409A9C90F953BCE50EE0D4375829257D00F
regime_geometry_time_series.parquet/part-sim_00061.parquet,2443366,CFF432CBDB224C9D47E55FE7353C64F9CFE6636C6E14602EFB93921A0592C749
regime_geometry_time_series.parquet/part-sim_00062.parquet,4310094,00FEBCB5C70E1EB853A51CBEB59332EACF2124F5BB735F07549A44BC2775EAD0
regime_geometry_time_series.parquet/part-sim_00063.parquet,3788056,BC0622459647CF3570DB34B7913B1A93642962CD97FC6899B4542C8F4921BF99
regime_geometry_time_series.parquet/part-sim_00064.parquet,2369480,38C3CCAFAA0FEF7F3490F233F7DC660E1C0237214905989D7C183004B805D911
regime_geometry_time_series.parquet/part-sim_00065.parquet,3831711,97DDFEC8B463F6FEF2A7013AF5FA83FEA58F2C4A969866A067F0AF181F75DE96
regime_geometry_time_series.parquet/part-sim_00066.parquet,4375338,49F71769225F58B2CD3FC44A0F45A501B6504463B225C6BFF0E7E666A4B8A92A
regime_geometry_time_series.parquet/part-sim_00067.parquet,4120585,15CC1FA3E0DBD72B273ED13F1E3E2182132363364EBF6EABE227A5C794B989B7
regime_geometry_time_series.parquet/part-sim_00068.parquet,3891179,69141B3140BDB934F4657D4D247534BA37D926DF73FD3A849825B49DC8AF8B0A
regime_geometry_time_series.parquet/part-sim_00069.parquet,3570050,C783F09BEA773DCEDD10C6C1CBB176614739CA69E1F886778B48434EF682438F
regime_geometry_time_series.parquet/part-sim_00070.parquet,3978233,816FE22727D04732152905F763C9C17BF87B429899AD956C363D9D2CD7C04DA2
regime_geometry_time_series.parquet/part-sim_00071.parquet,3517851,821A21DC0427F8CBB8550873EEC51D0C586B03158EEBFD922768A69ACEB56C42
regime_geometry_time_series.parquet/part-sim_00072.parquet,3835790,107BBBBA8F4ED2DB6F1A3CA9EC85FDA12273110C8B9017C8E0F46549F4B03BD4
regime_geometry_time_series.parquet/part-sim_00073.parquet,4581813,DFD6BF8AAAC5A5F21729B32D13252551E9FE449F4147CBC0A7D4D7C9428EC9BB
regime_geometry_time_series.parquet/part-sim_00074.parquet,4646850,0FE182168E41B60F61F90E5CCD521EDB685D9261A8D3DBBBC81F8A0AF2C24DA6
regime_geometry_time_series.parquet/part-sim_00075.parquet,4518411,449C974E89DEDF0063E2132D045EF89A841384AD19DC9C3680F0420D0D4230B4
regime_geometry_time_series.parquet/part-sim_00076.parquet,4655728,F4817667177312C768308BDED9A51F5895E9D50C84CA111CD0DFA1028DD556C6
regime_geometry_time_series.parquet/part-sim_00077.parquet,4579141,A55541D6CE9E0027A67729EEC94A726D8C9CF9B16ED4EC4A52DAA32B12596D24
regime_geometry_time_series.parquet/part-sim_00078.parquet,3869583,2D66807262D2E3A8D48C5CE9FB98FA3EB10DA9A370586E32F93E24BC8A06AF9A
regime_geometry_time_series.parquet/part-sim_00079.parquet,4478115,34F7D41F71D188021FD0208C8722588713CBBCD6FACDDA085210A35F3C785C0C
regime_geometry_time_series.parquet/part-sim_00080.parquet,3819516,31A0390CF537B781333CC48ED4BC10ECCDB5BAB4A9266769F58D2D6B9AF66A66
regime_geometry_time_series.parquet/part-sim_00081.parquet,4346517,6ADF59A02F8F1D45D4EFBA3F4F68A15DB8084F65DE6ECC947013C4A82802E19D
regime_geometry_time_series.parquet/part-sim_00082.parquet,4397301,55CD945C8534C4193E92A90A7C7D834BD7F87513EAD23122B76C2C227E8D8BE3
regime_geometry_time_series.parquet/part-sim_00083.parquet,4643212,58F828240C7619F91BF6A53E8B98771BC4DA87C21108AAAEE1CF4066A0E81153
regime_geometry_time_series.parquet/part-sim_00084.parquet,4371155,D57DCDACA4B4F0ED8D8D3034FC1B1229EC8167F6ED7DD5136DAA0DD7F7C42885
regime_geometry_time_series.parquet/part-sim_00085.parquet,4513019,5CD97366A4F925459116CEC89CB058F827C06955B4A18C6C98CC6A5B3B62CB74
regime_geometry_time_series.parquet/part-sim_00086.parquet,4334270,C095DC58A7073A2EFA48A5D093FFF0CBCBF90F1190540ACFE0C22E0005096608
regime_geometry_time_series.parquet/part-sim_00087.parquet,3945310,0AE2AF9457B127B4AEF7DBAC8ED478013992DD25AE223913AC22015450C4D29E
regime_geometry_time_series.parquet/part-sim_00088.parquet,4660067,AB1818DA51AA4FF16E495316EA32A1C6441DEAD6824392E9133D6808CF495582
regime_geometry_time_series.parquet/part-sim_00089.parquet,3909783,F0FC37E216B9D1CB309B4FB6FA98FEFE541BA19FD6F78325A7E06E624B1FD7C0
regime_geometry_time_series.parquet/part-sim_00090.parquet,4218205,89E9551C8901D1F171E324F831903C926D9AA31C822356B76C00F9076C9037B0
regime_geometry_time_series.parquet/part-sim_00091.parquet,4526902,3BA63D78632681F1DAD6752DC67FC79CAEB4FFC88BCD610B350E75905C47EF3C
regime_geometry_time_series.parquet/part-sim_00092.parquet,3875051,BFFE007F6C8B01FC0E7CFD14AF5389A9D322A4A94479637541618D8CE902FEF1
regime_geometry_time_series.parquet/part-sim_00093.parquet,4558469,2D1E2BFC5C18F3A600F7804F09527CE397112ABE5CC88042C09FD43125522428
regime_geometry_time_series.parquet/part-sim_00094.parquet,4261964,70386BC434B1344936FDAD9A8232E43F463DAC9B521F08A0E98F927921594DC2
regime_geometry_time_series.parquet/part-sim_00095.parquet,4538697,EB076E17BD1CEBE4089F26BE0C02821C9C5629C9B19E55BF5E04C6AE8F81FF34
regime_geometry_time_series.parquet/part-sim_00096.parquet,4715527,901A5D987C917F3C99C449FD4E586514C8512311B84405DBBE1C58D07C6337A4
regime_geometry_time_series.parquet/part-sim_00097.parquet,3637197,32D3915977E698F43DB2C4C0072C4253AA1F429AB7ED48714BB0CBF87F3D60A4
regime_geometry_time_series.parquet/part-sim_00098.parquet,3712869,25E89011F893F9BB7379268534FEA06A2D73C2A772898B7182C476D8A7711901
regime_geometry_time_series.parquet/part-sim_00099.parquet,4646599,A73690293B1B5775C5A6D8B7DA334985592AA242F1B04AF4FDF81BF04994754E
regime_geometry_time_series.parquet/part-sim_00100.parquet,4256470,D7E366E9D54D8075BECED3A953116D89B33B2A3064891E55A1A20DD5A51E2BA3
regime_geometry_time_series.parquet/part-sim_00101.parquet,1256774,084B8E92E1CAE25AFA729CEDD8DB6AA248479700E7675084A10C14A6032E235E
regime_geometry_time_series.parquet/part-sim_00102.parquet,4075703,3E2EF12CAC98A23C16B0EC3092DAFE5AFA77701443D79A059047DC261A791BB7
regime_geometry_time_series.parquet/part-sim_00103.parquet,4416025,322711BCAADD2FC49F6BBEC6686418E2B12577BAC98EBA02D18912CA06749A33
regime_geometry_time_series.parquet/part-sim_00104.parquet,4529412,6063F12027749763DF38AD7B45E4C1025327A155AC7279ABEAC3F09E794BE598
regime_geometry_time_series.parquet/part-sim_00105.parquet,4493046,B9FC2656F016900CEE83072BD39B0C6F14AABA0077096F6E15FFF0232295BDBF
regime_geometry_time_series.parquet/part-sim_00106.parquet,4711230,209DFB1B215C0CE4BC93CDA7CAACDF4196910891989690DCD0910246C40D051B
regime_geometry_time_series.parquet/part-sim_00107.parquet,3893243,70276AC6CCBC3F2A236F3D50DBBA98E12E771BB01F66B474BFC68CFE544F360E
regime_geometry_time_series.parquet/part-sim_00108.parquet,4156982,F27198253178BF66C9D3CA645DA98F131C882628CBDACCAEECE1AB324A84B9BF
regime_geometry_time_series.parquet/part-sim_00109.parquet,4652776,1318E975025CEB4C1C4F72681B6AA23C4BD12DD58AD8BFAA1F006B28D985912E
regime_geometry_time_series.parquet/part-sim_00110.parquet,4742079,D2EBABC194829366FF1BF1A191C160E7599F5CD0D2F4BCF936A5C64EC3D169DC
regime_geometry_time_series.parquet/part-sim_00111.parquet,4743698,BA9062B520E127A0DF8656C5BEF219ECFF2FDE7059E0A79F9525E7E2FCE84A90
regime_geometry_time_series.parquet/part-sim_00112.parquet,4381916,CC71F0C2F5D365144AEC018C8A29DE7312CD2406468F75282B9A83469D8FD092
regime_geometry_time_series.parquet/part-sim_00113.parquet,4333261,9842C12C636A59D47440BB34A0E583CA3F1FB26143B27F2C6E415EEB08C5606D
regime_geometry_time_series.parquet/part-sim_00114.parquet,3996140,B88AC82037411D5567F951419658BCEBB22EFD0D1E0977D86B7DE38B90F88DE3
regime_geometry_time_series.parquet/part-sim_00115.parquet,4317302,1523AE5099EC139B9E7D70C9C22242D0A37F0380386C0ED13AD009F8ECEA9B90
regime_geometry_time_series.parquet/part-sim_00116.parquet,2547556,4843A3EBA8C2728239DC7488D465B9B5AACE0ADF6FF2B1EB935E09C8924AD0E4
regime_geometry_time_series.parquet/part-sim_00117.parquet,4395650,57DB413A72398CED49956CA8E7EB1B49AA9E63AC9152478E8E1A505F39714FE6
regime_geometry_time_series.parquet/part-sim_00118.parquet,2530736,5E5A1E7ADF2E462C55E5A599CC5C7A20895A90C9339DC19D7C98F6B09477DA34
regime_geometry_time_series.parquet/part-sim_00119.parquet,4481414,A555A7AECAE24C45467925AB4B9D079C09143823181D841ACBE19D8AEFBB3E3E
regime_geometry_time_series.parquet/part-sim_00120.parquet,4685468,00A541EB156DC886EAB7DA7BF482E064A9D31885429A7DBF8195FC7A72A35C90
regime_geometry_time_series.parquet/part-sim_00121.parquet,3970027,C19422946EA571B708C036585AA8E53D4863A0AF778164F4C46074EF8CE3BDA0
regime_geometry_time_series.parquet/part-sim_00122.parquet,3953790,9CD943A0C3B4BE9EED8BAA03D0E17D471813347E966C68A2DE85041AD06A945E
regime_geometry_time_series.parquet/part-sim_00123.parquet,4442216,A2E36FC558F04B1BC95AD9B11CBA1CF98D6EBF363FA608727C35C8E7D9748C17
regime_geometry_time_series.parquet/part-sim_00124.parquet,4503304,6F3B5043591B18CE6437CBF442651CFCB5D04E22F0E4143F237F1F9BE30FCFAD
regime_geometry_time_series.parquet/part-sim_00125.parquet,4091037,534F60EA508682D15D8206596326787E1761449FA3C056DFFB37F42E1A421BBA
regime_geometry_time_series.parquet/part-sim_00126.parquet,4441957,B1E264EE3FD81F3C2FE45A607217A4B3CC10ABAD2D6CA608E11B0134180153AA
regime_geometry_time_series.parquet/part-sim_00127.parquet,2678639,E12AB2C8CF34E1C50F54D2FA07DAB621D6FACB68D04E4A03A1D6A98E7BD1C6D6
regime_geometry_time_series.parquet/part-sim_00128.parquet,4710167,94E60CF07E262E918737D5462AA3BDB82BBE3ABD20AC832C90341F5FCC2D7379
regime_geometry_time_series.parquet/part-sim_00129.parquet,4657521,CA003BFE85463E85D9FA08D5CAC21461CB2E5006FBC9F0D0769B92D721739060
regime_geometry_time_series.parquet/part-sim_00130.parquet,4732443,EA5B734D96E18751E0BE64BD85AE5CA548A6D3CABF7C28434B92D2DB695C6F5D
regime_geometry_time_series.parquet/part-sim_00131.parquet,3958736,B25A7952DA5ACC55926FAA241CD4728CF1D452289659B5423ADD4F588473A789
regime_geometry_time_series.parquet/part-sim_00132.parquet,4451452,31D842F451FCFE19DEC3794664108BE2AC882EE91EA7193FB74AE7169AE66AE8
regime_geometry_time_series.parquet/part-sim_00133.parquet,3715017,781A7C4708EF4D3029B8C35E5BCA30E8D6E87E6170C9D14C051BF2D2E26548BE
regime_geometry_time_series.parquet/part-sim_00134.parquet,4690959,663446457C01B90FDEC30AF413D9E1ED8C1F157EB377A286377E09806C39B695
regime_geometry_time_series.parquet/part-sim_00135.parquet,4334110,78B34E132C727C0A9F79F3DDB07DEBD2251A876333FE489D396B3FBC191E6072
regime_geometry_time_series.parquet/part-sim_00137.parquet,4580469,499C3D1021E6813225B4DDFED1EC73DB72302D42DB6E3EC990597E3DB7E3A77C
regime_geometry_time_series.parquet/part-sim_00138.parquet,4777369,512B89292441E0439A4250AE2113EE851362DE80CF070136249CB8317272ADCA
regime_geometry_time_series.parquet/part-sim_00139.parquet,4499968,BAC91428AB1378F38E03C65DB21D653C442E09A3D268B562951C33D932E0E3F6
regime_geometry_time_series.parquet/part-sim_00140.parquet,4744714,F98401E095F354C543E177FDA6471E811F8C137476338CA3D7063CFC99A7BA36
regime_geometry_time_series.parquet/part-sim_00141.parquet,4331994,0AABD48ABBB1A23D90F8A274E7A94CF8EDCD2A789F02713EFC0D18F02B7522DA
regime_geometry_time_series.parquet/part-sim_00142.parquet,2677174,97E6068EF85184BFABEB7CC1F6AC5574C6901CC3820771DCCB02791A613725A8
regime_geometry_time_series.parquet/part-sim_00143.parquet,3005409,B4CB6F66145D1947719EA313B3AE70391298CF14ABF2B738A4F43528E837B59A
regime_geometry_time_series.parquet/part-sim_00144.parquet,3053625,97C12E1F11AB70452078330EF6A44252E84C4907B826B6120A19DB1CF5146DCC
regime_geometry_time_series.parquet/part-sim_00145.parquet,3124057,B78F449DE7AB7AED7BEC779E1F2DF135BEF39FEF3E21BED412E9B7DEF0D2C621
regime_geometry_time_series.parquet/part-sim_00146.parquet,3143351,6DF2B3CC4651AB0D2AF7EFCB4D4B56DC732CDA2255E5FD8CB8F53963BBBF79EF
regime_geometry_time_series.parquet/part-sim_00147.parquet,2978434,7BC93B9C8EF04D67AF87CCEECAD011F0404F5FA19101FEC91A1B7F6FA80F16BE
regime_geometry_time_series.parquet/part-sim_00148.parquet,3004434,718CA98119835C4409D7E1B7F96BC9CCCEEE07AAA87BC2CC66DA76E8B6471F68
regime_geometry_time_series.parquet/part-sim_00149.parquet,3023631,987E5F9F08CECF39E670DB74227E150540C623B688A76DC527AB27549B157929
regime_geometry_time_series.parquet/part-sim_00150.parquet,3016616,D3B854339D0A5D2641ADFF323A8BE15C61976E222B2FEA5AFD6E3ACCCB40FD70
regime_geometry_time_series.parquet/part-sim_00151.parquet,2981866,D6CE954E3FDA6BE4C8F61A88AF2A78CDC9B9A781B2E689CC718D9C4333BB8DED
regime_geometry_time_series.parquet/part-sim_00152.parquet,3129586,04039F3EC1EB88DF4B77135FCE5AE2B9ABF5EB2F891D67E24CFAEB5CA0B123B8
regime_geometry_time_series.parquet/part-sim_00153.parquet,4320348,592D1585032372708063A136903A7AF3EE6A084EFE38003E7E809620E1696B85
regime_geometry_time_series.parquet/part-sim_00154.parquet,3038532,2CC25FF11B5064F3DED228B0FD0DBF0FC4815A24F75E26B3ADF450538D571262
regime_geometry_time_series.parquet/part-sim_00155.parquet,3473086,B06BC813EDDDD1543E1B88230287A362D3CB70DD756366EE51135208CCB0EC6A
regime_geometry_time_series.parquet/part-sim_00156.parquet,4081024,952EBC0923B72F08186A4FBABECBAC2DDBB64EB0D0D78C38282C9FA5BE4E973D
regime_geometry_time_series.parquet/part-sim_00157.parquet,2992030,C522D8E3E81A2AB638C2DF560E5777892C4A52E8060FE694BA8943D43DEF939E
regime_geometry_time_series.parquet/part-sim_00158.parquet,3401935,1520AAAA78623F6A114A4762F3B45762E515EC035662F9A648F5E20057ABFE33
regime_geometry_time_series.parquet/part-sim_00159.parquet,3931710,93D53A12E7E141E0C267AEE55EE965E6D765D98BD89BE17492B2292B6E35B806
regime_geometry_time_series.parquet/part-sim_00160.parquet,4352185,F8C614E5F0A4EE3B0BB87486B91092BB67F59DB0C2C7B49D3D479DAFFA0F074F
regime_geometry_time_series.parquet/part-sim_00161.parquet,3868003,842FE52CF92C797EE6DA7A42CE9509B0DC64412BD685980A63AC796EFE97E024
regime_geometry_time_series.parquet/part-sim_00162.parquet,4098809,BF52A4191A15CA511C43B8B8D0F2CFCF30E51D326BBB9B47378D08066C920420
regime_geometry_time_series.parquet/part-sim_00163.parquet,4261514,522C4025E3C8CE71F3F59247107E1D3B1108A349A55250D5233CAF1AD073C672
regime_geometry_time_series.parquet/part-sim_00164.parquet,3500263,D42EAF60C9343617086D30280D6336B37AAB87AED9633310D0203C5E7F1D94D9
regime_geometry_time_series.parquet/part-sim_00165.parquet,3810567,3CA9E1B6FF06D5333D0B1E1C6E0A2104C8FEDF4FA52D762FBDE2F78B706B90B3
regime_geometry_time_series.parquet/part-sim_00166.parquet,4437566,E8B0D4A27BF27762F5BF94A1D88A9B886D87F3F62516DE15E3F1252EE7C01E91
regime_geometry_time_series.parquet/part-sim_00167.parquet,4119698,87C8CB1F785F5B149CF9BFB19DAE927DA16CCA214581CCCD397669233EAB3EC9
regime_geometry_time_series.parquet/part-sim_00168.parquet,4471961,C90E47F942D730BDE0BF6D6506E4003DFC8DCB6E3D87E236DD5029218466DCCB
regime_geometry_time_series.parquet/part-sim_00169.parquet,3869967,B34579DB7C615200C4C131D9662138EC3616E1218FE604FC2C9A424B7C94E4F7
regime_geometry_time_series.parquet/part-sim_00170.parquet,3073526,0D4B8F186810A282844D0CD9A2FF173A49AB0EC137003B1B3E6F32AE3C7BCD42
regime_geometry_time_series.parquet/part-sim_00171.parquet,3763544,5F7A56DA0975DED99E04DA93D4801EA76D772E9445DB271DFC7F6682638E78D1
regime_geometry_time_series.parquet/part-sim_00172.parquet,3754722,4C6492149D926DE27843B113B2A725779E9E6E5B5AC2A2845588CED6AD159459
regime_geometry_time_series.parquet/part-sim_00173.parquet,3023563,91CF3F7C1C5E6F2F8DE3AE981CAA2B09922C68B132E10E14FA076F41D4683E0C
regime_geometry_time_series.parquet/part-sim_00174.parquet,4114757,0D5AA77413AAFF5BEDBDC956F5DC3A91A9C7A6DF96B115FDC162D83740574CF1
regime_geometry_time_series.parquet/part-sim_00175.parquet,2577808,8C1208AC72B18A0EBB0CA0C421CC821D870E119EA0C736660A56DAD77D84CE9D
regime_geometry_time_series.parquet/part-sim_00176.parquet,3556011,11F24EBA9924C49A55624F72820A127752042748AAA6211CC56D4BCE66A5B8C8
regime_geometry_time_series.parquet/part-sim_00177.parquet,3746386,5C7675006B59FD172B647DC6C0E8D0457B205467889C3C5D74B6E65B3331B25E
regime_geometry_time_series.parquet/part-sim_00178.parquet,3038396,9C02BC38A5F85254F1376C00D34980CACA450002446599B1C8CEC1C6E5929F63
regime_geometry_time_series.parquet/part-sim_00179.parquet,4577517,D60BADA79CA6D4E3FBF7B8250F7C6C53518ECC3D704C9407B511A5BBFEB39AED
regime_geometry_time_series.parquet/part-sim_00180.parquet,4441637,8AC07C21D2DBCB440FA3AC1EF243C9BF820AC2756643AC4C4242A3BF6AA07383
regime_geometry_time_series.parquet/part-sim_00181.parquet,4148285,208CE278BDF55FFC804DDAE2862B726A9481936DF35A3279CA27C09A3E550958
regime_geometry_time_series.parquet/part-sim_00182.parquet,3392720,30688C31C06506DF3948B01084CCCB4FEF0F7A67DCE14774B63F03F6429BD1E1
regime_geometry_time_series.parquet/part-sim_00183.parquet,4249991,509B1963706AF4D388BA58D270E8C2AB3B00437B091F3A44EE822C0C24A75224
regime_geometry_time_series.parquet/part-sim_00184.parquet,3424862,A4EC04D2F655F84B90586286B21422FF8B668E46FBC1094183451548C6F5A9C2
regime_geometry_time_series.parquet/part-sim_00185.parquet,3761376,36AB85873848D79EA8998BA9BF38D35FA935B75998485C4EAB091795A0DEE20E
regime_geometry_time_series.parquet/part-sim_00186.parquet,3740394,B604B0E4B318384F687D4CEF10BB7C931E1FB1E917D1D8ECBC86A6B3D2008462
regime_geometry_time_series.parquet/part-sim_00187.parquet,4471954,8413FFF9830A3FAE501BCE4F9BCEC8DA2E3523639BFF801571C724683AAE230F
regime_geometry_time_series.parquet/part-sim_00188.parquet,4499011,01AF11103B37CB1D9A6C7FEC593797F3707C99EB7A8D135F14278F3149C85862
regime_geometry_time_series.parquet/part-sim_00189.parquet,3806832,55F7EB9B8EEF45166B10F909C81F933A0956D279C614773021E0C9213D9D413A
regime_geometry_time_series.parquet/part-sim_00190.parquet,4201483,E9E8D2D53AEAC68D9419183E7EFE886F640B228C214F2ADCBED484D64BFE3D14
regime_geometry_time_series.parquet/part-sim_00191.parquet,4219717,2E2BC54D6F22E30F84E78264F8835C7D0776F203FFBD5EDEED7C95E5CB22A0F3
regime_geometry_time_series.parquet/part-sim_00192.parquet,3974545,E31E94268EB10E2A833A3280B294FCF028EDFA2FB37AD0629FD261DE46FB9EED
regime_geometry_time_series.parquet/part-sim_00193.parquet,4010368,D0C6ECA4E1F0615E552924C72004DF93B3B1C032CA669A5AD0BC351F7933955F
regime_geometry_time_series.parquet/part-sim_00194.parquet,3775817,E633BDA05B0D9CA53C40D65FF82BFB9D8F09C6F4C84CD50B1CFE30F9DFE60690
regime_geometry_time_series.parquet/part-sim_00195.parquet,4542267,16A23A72EB1D3C55E67888F94C82B2485B8501CA665D5B22423417D93F485777
regime_geometry_time_series.parquet/part-sim_00196.parquet,4100860,697B59DF3DCF690661D568C4DEEEABBFD9B70B112778ACA81A27178B00308EC0
regime_geometry_time_series.parquet/part-sim_00197.parquet,3691263,85E759040CDE43D1045C7D3C43FD1E42C17E56B54B7223A56A943CAB3003ACE2
regime_geometry_time_series.parquet/part-sim_00198.parquet,3853737,A1F875E98EB2EA36BD4C18D3F73D60D971C5A047912BF61F45A29F83057015AC
regime_geometry_time_series.parquet/part-sim_00199.parquet,4487516,A449A73EC36FAFF28DA2353EB7B30D2BCB5BFCE6744C21ECB672E233809372BC
regime_geometry_time_series.parquet/part-sim_00200.parquet,3682101,39D1F75184DFA94D855BBD991987708E0A8629890FA6AD50884E2C6E357C0384
regime_geometry_time_series.parquet/part-sim_00201.parquet,3767935,93A823A832FEB32954B5D72E5128557464398B010EEFB9DF605500AB5AE23344
regime_geometry_time_series.parquet/part-sim_00202.parquet,4138183,798078CE320B1AD786E00C2E77BF3270B7107AB174505D3B316464690EFC4255
regime_geometry_time_series.parquet/part-sim_00203.parquet,3677099,543A74C875BC5575736638E0C85236081D5BA02C8CA95B26776ED5CABBDE3E58
regime_geometry_time_series.parquet/part-sim_00204.parquet,4610863,CE28B2BD4E1533D46199151C9CC35B188AD07BA99BDB2839E886079A7670496B
regime_geometry_time_series.parquet/part-sim_00205.parquet,4662290,4F2AF328715DE95DFD4FEBCF129AFA92C6E756E80E5FFDC27E2269884D6ACE9C
regime_geometry_time_series.parquet/part-sim_00206.parquet,4558311,846D20D66DECB54EE6A6956A38CA7C1FB093E73D929DB46CB5861F115438BC17
regime_geometry_time_series.parquet/part-sim_00207.parquet,4056378,F53864188CE780235AA7DF36A6A60B11D9EA784359EDAF67A20941AA8C565CE5
regime_geometry_time_series.parquet/part-sim_00208.parquet,3625860,3A884FEA630E83B7AF6AE5251402F40FA025470D88A3B518B65049C1A37680C6
regime_geometry_time_series.parquet/part-sim_00209.parquet,4631852,0821393944A258A77756A4A82E5DD79072932BA6969B1CC36E41ECAEE4EBF6B1
regime_geometry_time_series.parquet/part-sim_00210.parquet,4211132,ADE6660FEB91D4059190DF9CD8A7328392BF36D6DBB61B158A38007ED58C3255
regime_geometry_time_series.parquet/part-sim_00211.parquet,4668575,6B2F10A4C9BEDA2580B75464BE9291E16328FD6BB81702B2D9C1BF17E82E3FBD
regime_geometry_time_series.parquet/part-sim_00212.parquet,4085891,DFFA77854E136254F6C3A400D907E5CBEE5D6B054A856B12EC069A4A9E947E04
regime_geometry_time_series.parquet/part-sim_00213.parquet,3912898,811AA20A0576D21EE7941E0E82EC4790A8D0BBE949314A07362080086FB54814
regime_geometry_time_series.parquet/part-sim_00214.parquet,4445919,651BA5E2F905305DBB7FE68560C58BCEBBD12797BD63BE566BFC8C14AD9B84D1
regime_geometry_time_series.parquet/part-sim_00215.parquet,3808866,00077F49CE104E431253A940413C7DFDA222C3FA2755C927458AC2C2A5805548
regime_geometry_time_series.parquet/part-sim_00216.parquet,3994338,F7BA60CC81F1409B53B54B290583325CAE774FBBF6AF1E76D5D211C6E51A63FB
regime_geometry_time_series.parquet/part-sim_00217.parquet,3623925,AA9FB676F84E3D4F015ED85535B8C6818E4788EA31A7DD04223085882DAD7FE8
regime_geometry_time_series.parquet/part-sim_00218.parquet,4052997,5EA9D791DCB3CBF50BAD999FCE7350BD2EB8400D0C8832893E88D22C3D56A3B1
regime_geometry_time_series.parquet/part-sim_00219.parquet,4624704,F0EBEBB468750CF4F6F815AA8E52F81C1F783B5D5EAE92892A10C62A88FE92DA
regime_geometry_time_series.parquet/part-sim_00220.parquet,4661003,10D4C06A74B5FE922D1B48D168D9EC1B6C6B9FA55241B8AEDD3406E14EF12B7F
regime_geometry_time_series.parquet/part-sim_00221.parquet,3829594,2F86097537837B0BCBDBA531B8EB74CABFC7E8D9B44E3952337580DBFBE7226A
