simulation_id,candidate_id,value,unit,analysis_domain,persistence_window_um,event_position_s,available,note
sim_00040,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00041,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00041,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00042,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00042,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00043,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00043,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00044,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00044,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00045,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00045,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00046,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00046,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00047,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00047,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00048,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00048,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00049,R4,0.4687354711983588,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00049,R5,0.2291763424873352,normalized_position,adaptive_active_interior,50.0,0.2291763424873352,True,Censored diagnostic when no persistent event is observed.
sim_00050,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00050,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00051,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00051,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00052,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00052,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00053,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00053,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00054,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00054,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00055,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00055,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00056,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00056,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00057,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00057,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00058,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00058,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00059,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00059,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00060,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00060,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00061,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00061,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00062,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00062,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00063,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00063,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00064,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00064,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00065,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00065,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00066,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00066,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00067,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00067,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00068,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00068,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00069,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00069,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00070,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00070,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00071,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00071,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00072,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00072,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00073,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00073,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00074,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00074,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00075,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00075,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00076,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00076,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00077,R4,0.021254895439215556,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00077,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00078,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00078,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00079,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00079,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00080,R4,0.47422883216574274,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00080,R5,0.4886862635612488,normalized_position,adaptive_active_interior,50.0,0.4886862635612488,True,Censored diagnostic when no persistent event is observed.
sim_00081,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00081,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00082,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00082,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00083,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00083,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00084,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00084,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00085,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00085,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00086,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00086,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00087,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00087,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00088,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00088,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00089,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00089,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00090,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00090,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00091,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00091,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00092,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00092,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00093,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00093,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00094,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00094,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00095,R4,0.8170656114726731,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00095,R5,0.29009729623794556,normalized_position,adaptive_active_interior,50.0,0.29009729623794556,True,Censored diagnostic when no persistent event is observed.
sim_00096,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00096,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00097,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00097,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00098,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00098,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00099,R4,0.6176784319149802,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00099,R5,0.39261123538017273,normalized_position,adaptive_active_interior,50.0,0.39261123538017273,True,Censored diagnostic when no persistent event is observed.
sim_00100,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00100,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00101,R4,,fraction,adaptive_active_interior,,,False,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00101,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00102,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00102,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00103,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00103,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00104,R4,0.4345743187809622,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00104,R5,0.5224586725234985,normalized_position,adaptive_active_interior,50.0,0.5224586725234985,True,Censored diagnostic when no persistent event is observed.
sim_00105,R4,0.8520840389034025,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00105,R5,0.3000488579273224,normalized_position,adaptive_active_interior,50.0,0.3000488579273224,True,Censored diagnostic when no persistent event is observed.
sim_00106,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00106,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00107,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00107,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00108,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00108,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00109,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00109,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00110,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00110,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00111,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00111,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00112,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00112,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00113,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00113,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00114,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00114,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00115,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00115,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00116,R4,0.5026112889114895,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00116,R5,0.4834764301776886,normalized_position,adaptive_active_interior,50.0,0.4834764301776886,True,Censored diagnostic when no persistent event is observed.
sim_00117,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00117,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00118,R4,0.14091010465332454,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00118,R5,0.5615296363830566,normalized_position,adaptive_active_interior,50.0,0.5615296363830566,True,Censored diagnostic when no persistent event is observed.
sim_00119,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00119,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00120,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00120,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00121,R4,0.11732767944616944,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00121,R5,0.6096897125244141,normalized_position,adaptive_active_interior,50.0,0.6096897125244141,True,Censored diagnostic when no persistent event is observed.
sim_00122,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00122,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00123,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00123,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00124,R4,0.3916209717762934,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00124,R5,0.5422877073287964,normalized_position,adaptive_active_interior,50.0,0.5422877073287964,True,Censored diagnostic when no persistent event is observed.
sim_00125,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00125,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00126,R4,0.044723238065034206,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00126,R5,0.7142776846885681,normalized_position,adaptive_active_interior,50.0,0.7142776846885681,True,Censored diagnostic when no persistent event is observed.
sim_00127,R4,0.0008783924807752352,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00127,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00128,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00128,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00129,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00129,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00130,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00130,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00131,R4,0.7787137830746652,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00131,R5,0.3199193775653839,normalized_position,adaptive_active_interior,50.0,0.3199193775653839,True,Censored diagnostic when no persistent event is observed.
sim_00132,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00132,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00133,R4,0.11895215060360036,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00133,R5,0.2924545109272003,normalized_position,adaptive_active_interior,50.0,0.2924545109272003,True,Censored diagnostic when no persistent event is observed.
sim_00134,R4,0.00326305806982012,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00134,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00135,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00135,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00137,R4,0.6856003131635215,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00137,R5,0.34646666049957275,normalized_position,adaptive_active_interior,50.0,0.34646666049957275,True,Censored diagnostic when no persistent event is observed.
sim_00138,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00138,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00139,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00139,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00140,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00140,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00141,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00141,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00142,R4,0.8114993397960705,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00142,R5,0.3299388289451599,normalized_position,adaptive_active_interior,50.0,0.3299388289451599,True,Censored diagnostic when no persistent event is observed.
sim_00143,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00143,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00144,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00144,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00145,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00145,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00146,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00146,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00147,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00147,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00148,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00148,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00149,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00149,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00150,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00150,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00151,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00151,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00152,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00152,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00153,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00153,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00154,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00154,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00155,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00155,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00156,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00156,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00157,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00157,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
sim_00158,R4,0.0,fraction,adaptive_active_interior,,,True,Descriptive full-population geometry threshold; not used for leakage-safe held-out evaluation.
sim_00158,R5,,normalized_position,adaptive_active_interior,50.0,,False,Censored diagnostic when no persistent event is observed.
