material,repeat,seed,fold,bundle_id,condition_id,has_keyhole,raw_mode
316L,0,20261901,4,316L_Cube4_Line04,316L_P105_V1550,0,C
316L,0,20261901,3,316L_Cube4_Line06,316L_P90_V300,1,K
316L,0,20261901,2,316L_Cube4_Line07,316L_P120_V1800,0,C
316L,0,20261901,2,316L_Cube4_Line08,316L_P105_V1300,0,C
316L,0,20261901,4,316L_Cube4_Line09,316L_P120_V1550,0,C
316L,0,20261901,2,316L_Cube5_Line01,316L_P90_V1300,0,C
316L,0,20261901,4,316L_Cube5_Line02,316L_P105_V1550,0,C
316L,0,20261901,2,316L_Cube5_Line03,316L_P120_V1800,0,C
316L,0,20261901,4,316L_Cube5_Line04,316L_P120_V300,1,K
316L,0,20261901,3,316L_Cube5_Line05,316L_P90_V1550,0,C
316L,0,20261901,4,316L_Cube5_Line06,316L_P120_V1550,0,C
316L,0,20261901,3,316L_Cube5_Line07,316L_P105_V1050,0,C
316L,0,20261901,2,316L_Cube5_Line09,316L_P105_V1300,0,C
316L,0,20261901,0,316L_Cube5_Line10,316L_P90_V800,0,C
316L,0,20261901,1,316L_Cube6_Line01,316L_P120_V1300,0,C
316L,0,20261901,0,316L_Cube6_Line03,316L_P105_V300,1,K
316L,0,20261901,4,316L_Cube6_Line05,316L_P90_V1050,0,C
316L,0,20261901,1,316L_Cube6_Line07,316L_P105_V1800,0,C
316L,0,20261901,3,316L_Cube6_Line08,316L_P90_V300,1,K
316L,0,20261901,0,316L_Cube6_Line10,316L_P120_V1050,0,C
316L,0,20261901,0,316L_Cube7_Line01,316L_P105_V300,1,K
316L,0,20261901,3,316L_Cube7_Line02,316L_P105_V1642.11,0,C
316L,0,20261901,4,316L_Cube7_Line03,316L_P105_V1484.21,0,C
316L,0,20261901,4,316L_Cube7_Line04,316L_P105_V378.947,1,K
316L,0,20261901,0,316L_Cube7_Line05,316L_P105_V931.579,0,C
316L,0,20261901,1,316L_Cube7_Line07,316L_P105_V1168.42,0,C
316L,0,20261901,1,316L_Cube7_Line08,316L_P105_V536.842,1,K
316L,0,20261901,3,316L_Cube7_Line09,316L_P105_V1721.05,0,C
316L,0,20261901,1,316L_Cube7_Line10,316L_P105_V1563.16,0,C
316L,0,20261901,0,316L_Cube8_Line01,316L_P105_V1326.32,0,C
316L,0,20261901,2,316L_Cube8_Line02,316L_P105_V457.895,1,K
316L,0,20261901,3,316L_Cube8_Line03,316L_P105_V1010.53,0,C
316L,0,20261901,1,316L_Cube8_Line04,316L_P105_V1800,0,C
316L,0,20261901,2,316L_Cube8_Line05,316L_P105_V615.789,1,K
316L,0,20261901,0,316L_Cube8_Line06,316L_P105_V1247.37,0,C
316L,0,20261901,2,316L_Cube8_Line07,316L_P105_V852.632,0,C
316L,0,20261901,2,316L_Cube8_Line08,316L_P105_V1089.47,0,C
316L,0,20261901,1,316L_Cube8_Line09,316L_P105_V1405.26,0,C
316L,1,20261902,3,316L_Cube3_Line01,316L_P90_V1550,0,C
316L,1,20261902,2,316L_Cube3_Line02,316L_P120_V1300,0,C
316L,1,20261902,4,316L_Cube3_Line03,316L_P90_V1050,0,C
316L,1,20261902,1,316L_Cube3_Line05,316L_P120_V550,1,K
316L,1,20261902,0,316L_Cube3_Line06,316L_P120_V1050,0,C
316L,1,20261902,1,316L_Cube3_Line07,316L_P105_V1800,0,C
316L,1,20261902,0,316L_Cube3_Line08,316L_P105_V300,1,K
316L,1,20261902,3,316L_Cube3_Line09,316L_P90_V800,0,C
316L,1,20261902,4,316L_Cube3_Line10,316L_P90_V1300,0,C
316L,1,20261902,3,316L_Cube4_Line03,316L_P105_V1050,0,C
316L,1,20261902,2,316L_Cube4_Line04,316L_P105_V1550,0,C
316L,1,20261902,2,316L_Cube4_Line06,316L_P90_V300,1,K
316L,1,20261902,4,316L_Cube4_Line07,316L_P120_V1800,0,C
316L,1,20261902,0,316L_Cube4_Line08,316L_P105_V1300,0,C
316L,1,20261902,1,316L_Cube4_Line09,316L_P120_V1550,0,C
316L,1,20261902,4,316L_Cube5_Line01,316L_P90_V1300,0,C
316L,1,20261902,2,316L_Cube5_Line02,316L_P105_V1550,0,C
316L,1,20261902,4,316L_Cube5_Line03,316L_P120_V1800,0,C
316L,1,20261902,3,316L_Cube5_Line04,316L_P120_V300,1,K
316L,1,20261902,3,316L_Cube5_Line05,316L_P90_V1550,0,C
316L,1,20261902,1,316L_Cube5_Line06,316L_P120_V1550,0,C
316L,1,20261902,3,316L_Cube5_Line07,316L_P105_V1050,0,C
316L,1,20261902,0,316L_Cube5_Line09,316L_P105_V1300,0,C
316L,1,20261902,3,316L_Cube5_Line10,316L_P90_V800,0,C
316L,1,20261902,2,316L_Cube6_Line01,316L_P120_V1300,0,C
316L,1,20261902,0,316L_Cube6_Line03,316L_P105_V300,1,K
316L,1,20261902,4,316L_Cube6_Line05,316L_P90_V1050,0,C
316L,1,20261902,1,316L_Cube6_Line07,316L_P105_V1800,0,C
316L,1,20261902,2,316L_Cube6_Line08,316L_P90_V300,1,K
316L,1,20261902,0,316L_Cube6_Line10,316L_P120_V1050,0,C
316L,1,20261902,0,316L_Cube7_Line01,316L_P105_V300,1,K
316L,1,20261902,0,316L_Cube7_Line02,316L_P105_V1642.11,0,C
316L,1,20261902,2,316L_Cube7_Line03,316L_P105_V1484.21,0,C
316L,1,20261902,1,316L_Cube7_Line04,316L_P105_V378.947,1,K
316L,1,20261902,0,316L_Cube7_Line05,316L_P105_V931.579,0,C
316L,1,20261902,3,316L_Cube7_Line07,316L_P105_V1168.42,0,C
316L,1,20261902,3,316L_Cube7_Line08,316L_P105_V536.842,1,K
316L,1,20261902,1,316L_Cube7_Line09,316L_P105_V1721.05,0,C
316L,1,20261902,3,316L_Cube7_Line10,316L_P105_V1563.16,0,C
316L,1,20261902,0,316L_Cube8_Line01,316L_P105_V1326.32,0,C
316L,1,20261902,4,316L_Cube8_Line02,316L_P105_V457.895,1,K
316L,1,20261902,2,316L_Cube8_Line03,316L_P105_V1010.53,0,C
316L,1,20261902,1,316L_Cube8_Line04,316L_P105_V1800,0,C
316L,1,20261902,4,316L_Cube8_Line05,316L_P105_V615.789,1,K
316L,1,20261902,4,316L_Cube8_Line06,316L_P105_V1247.37,0,C
316L,1,20261902,2,316L_Cube8_Line07,316L_P105_V852.632,0,C
316L,1,20261902,1,316L_Cube8_Line08,316L_P105_V1089.47,0,C
316L,1,20261902,1,316L_Cube8_Line09,316L_P105_V1405.26,0,C
316L,2,20261903,4,316L_Cube3_Line01,316L_P90_V1550,0,C
316L,2,20261903,1,316L_Cube3_Line02,316L_P120_V1300,0,C
316L,2,20261903,2,316L_Cube3_Line03,316L_P90_V1050,0,C
316L,2,20261903,3,316L_Cube3_Line05,316L_P120_V550,1,K
316L,2,20261903,0,316L_Cube3_Line06,316L_P120_V1050,0,C
316L,2,20261903,1,316L_Cube3_Line07,316L_P105_V1800,0,C
316L,2,20261903,0,316L_Cube3_Line08,316L_P105_V300,1,K
316L,2,20261903,3,316L_Cube3_Line09,316L_P90_V800,0,C
316L,2,20261903,2,316L_Cube3_Line10,316L_P90_V1300,0,C
316L,2,20261903,0,316L_Cube4_Line03,316L_P105_V1050,0,C
316L,2,20261903,4,316L_Cube4_Line04,316L_P105_V1550,0,C
316L,2,20261903,2,316L_Cube4_Line06,316L_P90_V300,1,K
316L,2,20261903,4,316L_Cube4_Line07,316L_P120_V1800,0,C
316L,2,20261903,3,316L_Cube4_Line08,316L_P105_V1300,0,C
316L,2,20261903,3,316L_Cube4_Line09,316L_P120_V1550,0,C
316L,2,20261903,2,316L_Cube5_Line01,316L_P90_V1300,0,C
316L,2,20261903,4,316L_Cube5_Line02,316L_P105_V1550,0,C
316L,2,20261903,4,316L_Cube5_Line03,316L_P120_V1800,0,C
316L,2,20261903,1,316L_Cube5_Line04,316L_P120_V300,1,K
316L,2,20261903,4,316L_Cube5_Line05,316L_P90_V1550,0,C
316L,2,20261903,3,316L_Cube5_Line06,316L_P120_V1550,0,C
316L,2,20261903,0,316L_Cube5_Line07,316L_P105_V1050,0,C
316L,2,20261903,3,316L_Cube5_Line09,316L_P105_V1300,0,C
316L,2,20261903,3,316L_Cube5_Line10,316L_P90_V800,0,C
316L,2,20261903,1,316L_Cube6_Line01,316L_P120_V1300,0,C
316L,2,20261903,0,316L_Cube6_Line03,316L_P105_V300,1,K
316L,2,20261903,2,316L_Cube6_Line05,316L_P90_V1050,0,C
316L,2,20261903,1,316L_Cube6_Line07,316L_P105_V1800,0,C
316L,2,20261903,2,316L_Cube6_Line08,316L_P90_V300,1,K
316L,2,20261903,0,316L_Cube6_Line10,316L_P120_V1050,0,C
316L,2,20261903,0,316L_Cube7_Line01,316L_P105_V300,1,K
316L,2,20261903,4,316L_Cube7_Line02,316L_P105_V1642.11,0,C
316L,2,20261903,3,316L_Cube7_Line03,316L_P105_V1484.21,0,C
316L,2,20261903,4,316L_Cube7_Line04,316L_P105_V378.947,1,K
316L,2,20261903,0,316L_Cube7_Line05,316L_P105_V931.579,0,C
316L,2,20261903,0,316L_Cube7_Line07,316L_P105_V1168.42,0,C
316L,2,20261903,1,316L_Cube7_Line08,316L_P105_V536.842,1,K
316L,2,20261903,2,316L_Cube7_Line09,316L_P105_V1721.05,0,C
316L,2,20261903,1,316L_Cube7_Line10,316L_P105_V1563.16,0,C
316L,2,20261903,2,316L_Cube8_Line01,316L_P105_V1326.32,0,C
316L,2,20261903,4,316L_Cube8_Line02,316L_P105_V457.895,1,K
316L,2,20261903,1,316L_Cube8_Line03,316L_P105_V1010.53,0,C
316L,2,20261903,1,316L_Cube8_Line04,316L_P105_V1800,0,C
316L,2,20261903,3,316L_Cube8_Line05,316L_P105_V615.789,1,K
316L,2,20261903,2,316L_Cube8_Line06,316L_P105_V1247.37,0,C
316L,2,20261903,2,316L_Cube8_Line07,316L_P105_V852.632,0,C
316L,2,20261903,0,316L_Cube8_Line08,316L_P105_V1089.47,0,C
316L,2,20261903,1,316L_Cube8_Line09,316L_P105_V1405.26,0,C
316L,3,20261904,2,316L_Cube3_Line01,316L_P90_V1550,0,C
316L,3,20261904,4,316L_Cube3_Line02,316L_P120_V1300,0,C
316L,3,20261904,4,316L_Cube3_Line03,316L_P90_V1050,0,C
316L,3,20261904,4,316L_Cube3_Line05,316L_P120_V550,1,K
316L,3,20261904,2,316L_Cube3_Line06,316L_P120_V1050,0,C
316L,3,20261904,1,316L_Cube3_Line07,316L_P105_V1800,0,C
316L,3,20261904,0,316L_Cube3_Line08,316L_P105_V300,1,K
316L,3,20261904,0,316L_Cube3_Line09,316L_P90_V800,0,C
316L,3,20261904,4,316L_Cube3_Line10,316L_P90_V1300,0,C
316L,3,20261904,0,316L_Cube4_Line03,316L_P105_V1050,0,C
316L,3,20261904,3,316L_Cube4_Line04,316L_P105_V1550,0,C
316L,3,20261904,3,316L_Cube4_Line06,316L_P90_V300,1,K
316L,3,20261904,3,316L_Cube4_Line07,316L_P120_V1800,0,C
316L,3,20261904,2,316L_Cube4_Line08,316L_P105_V1300,0,C
316L,3,20261904,1,316L_Cube4_Line09,316L_P120_V1550,0,C
316L,3,20261904,4,316L_Cube5_Line01,316L_P90_V1300,0,C
316L,3,20261904,3,316L_Cube5_Line02,316L_P105_V1550,0,C
316L,3,20261904,3,316L_Cube5_Line03,316L_P120_V1800,0,C
316L,3,20261904,1,316L_Cube5_Line04,316L_P120_V300,1,K
316L,3,20261904,2,316L_Cube5_Line05,316L_P90_V1550,0,C
316L,3,20261904,1,316L_Cube5_Line06,316L_P120_V1550,0,C
316L,3,20261904,0,316L_Cube5_Line07,316L_P105_V1050,0,C
316L,3,20261904,2,316L_Cube5_Line09,316L_P105_V1300,0,C
316L,3,20261904,0,316L_Cube5_Line10,316L_P90_V800,0,C
316L,3,20261904,4,316L_Cube6_Line01,316L_P120_V1300,0,C
316L,3,20261904,0,316L_Cube6_Line03,316L_P105_V300,1,K
316L,3,20261904,4,316L_Cube6_Line05,316L_P90_V1050,0,C
316L,3,20261904,1,316L_Cube6_Line07,316L_P105_V1800,0,C
316L,3,20261904,3,316L_Cube6_Line08,316L_P90_V300,1,K
316L,3,20261904,2,316L_Cube6_Line10,316L_P120_V1050,0,C
316L,3,20261904,0,316L_Cube7_Line01,316L_P105_V300,1,K
316L,3,20261904,1,316L_Cube7_Line02,316L_P105_V1642.11,0,C
316L,3,20261904,1,316L_Cube7_Line03,316L_P105_V1484.21,0,C
316L,3,20261904,2,316L_Cube7_Line04,316L_P105_V378.947,1,K
316L,3,20261904,2,316L_Cube7_Line05,316L_P105_V931.579,0,C
316L,3,20261904,4,316L_Cube7_Line07,316L_P105_V1168.42,0,C
316L,3,20261904,2,316L_Cube7_Line08,316L_P105_V536.842,1,K
316L,3,20261904,3,316L_Cube7_Line09,316L_P105_V1721.05,0,C
316L,3,20261904,3,316L_Cube7_Line10,316L_P105_V1563.16,0,C
316L,3,20261904,0,316L_Cube8_Line01,316L_P105_V1326.32,0,C
316L,3,20261904,1,316L_Cube8_Line02,316L_P105_V457.895,1,K
316L,3,20261904,0,316L_Cube8_Line03,316L_P105_V1010.53,0,C
316L,3,20261904,1,316L_Cube8_Line04,316L_P105_V1800,0,C
316L,3,20261904,4,316L_Cube8_Line05,316L_P105_V615.789,1,K
316L,3,20261904,2,316L_Cube8_Line06,316L_P105_V1247.37,0,C
316L,3,20261904,3,316L_Cube8_Line07,316L_P105_V852.632,0,C
316L,3,20261904,1,316L_Cube8_Line08,316L_P105_V1089.47,0,C
316L,3,20261904,0,316L_Cube8_Line09,316L_P105_V1405.26,0,C
316L,4,20261905,4,316L_Cube3_Line01,316L_P90_V1550,0,C
316L,4,20261905,4,316L_Cube3_Line02,316L_P120_V1300,0,C
316L,4,20261905,2,316L_Cube3_Line03,316L_P90_V1050,0,C
316L,4,20261905,3,316L_Cube3_Line05,316L_P120_V550,1,K
316L,4,20261905,0,316L_Cube3_Line06,316L_P120_V1050,0,C
316L,4,20261905,1,316L_Cube3_Line07,316L_P105_V1800,0,C
316L,4,20261905,0,316L_Cube3_Line08,316L_P105_V300,1,K
316L,4,20261905,3,316L_Cube3_Line09,316L_P90_V800,0,C
316L,4,20261905,3,316L_Cube3_Line10,316L_P90_V1300,0,C
316L,4,20261905,1,316L_Cube4_Line03,316L_P105_V1050,0,C
316L,4,20261905,3,316L_Cube4_Line04,316L_P105_V1550,0,C
316L,4,20261905,2,316L_Cube4_Line06,316L_P90_V300,1,K
316L,4,20261905,2,316L_Cube4_Line07,316L_P120_V1800,0,C
316L,4,20261905,4,316L_Cube4_Line08,316L_P105_V1300,0,C
316L,4,20261905,0,316L_Cube4_Line09,316L_P120_V1550,0,C
316L,4,20261905,3,316L_Cube5_Line01,316L_P90_V1300,0,C
316L,4,20261905,3,316L_Cube5_Line02,316L_P105_V1550,0,C
316L,4,20261905,2,316L_Cube5_Line03,316L_P120_V1800,0,C
316L,4,20261905,4,316L_Cube5_Line04,316L_P120_V300,1,K
316L,4,20261905,4,316L_Cube5_Line05,316L_P90_V1550,0,C
316L,4,20261905,0,316L_Cube5_Line06,316L_P120_V1550,0,C
316L,4,20261905,1,316L_Cube5_Line07,316L_P105_V1050,0,C
316L,4,20261905,4,316L_Cube5_Line09,316L_P105_V1300,0,C
316L,4,20261905,3,316L_Cube5_Line10,316L_P90_V800,0,C
316L,4,20261905,4,316L_Cube6_Line01,316L_P120_V1300,0,C
316L,4,20261905,0,316L_Cube6_Line03,316L_P105_V300,1,K
316L,4,20261905,2,316L_Cube6_Line05,316L_P90_V1050,0,C
316L,4,20261905,1,316L_Cube6_Line07,316L_P105_V1800,0,C
316L,4,20261905,2,316L_Cube6_Line08,316L_P90_V300,1,K
316L,4,20261905,0,316L_Cube6_Line10,316L_P120_V1050,0,C
316L,4,20261905,0,316L_Cube7_Line01,316L_P105_V300,1,K
316L,4,20261905,1,316L_Cube7_Line02,316L_P105_V1642.11,0,C
316L,4,20261905,0,316L_Cube7_Line03,316L_P105_V1484.21,0,C
316L,4,20261905,1,316L_Cube7_Line04,316L_P105_V378.947,1,K
316L,4,20261905,4,316L_Cube7_Line05,316L_P105_V931.579,0,C
316L,4,20261905,2,316L_Cube7_Line07,316L_P105_V1168.42,0,C
316L,4,20261905,3,316L_Cube7_Line08,316L_P105_V536.842,1,K
316L,4,20261905,2,316L_Cube7_Line09,316L_P105_V1721.05,0,C
316L,4,20261905,1,316L_Cube7_Line10,316L_P105_V1563.16,0,C
316L,4,20261905,2,316L_Cube8_Line01,316L_P105_V1326.32,0,C
316L,4,20261905,1,316L_Cube8_Line02,316L_P105_V457.895,1,K
316L,4,20261905,2,316L_Cube8_Line03,316L_P105_V1010.53,0,C
316L,4,20261905,1,316L_Cube8_Line04,316L_P105_V1800,0,C
316L,4,20261905,4,316L_Cube8_Line05,316L_P105_V615.789,1,K
316L,4,20261905,0,316L_Cube8_Line06,316L_P105_V1247.37,0,C
316L,4,20261905,3,316L_Cube8_Line07,316L_P105_V852.632,0,C
316L,4,20261905,1,316L_Cube8_Line08,316L_P105_V1089.47,0,C
316L,4,20261905,0,316L_Cube8_Line09,316L_P105_V1405.26,0,C
316L,5,20261906,1,316L_Cube3_Line01,316L_P90_V1550,0,C
316L,5,20261906,3,316L_Cube3_Line02,316L_P120_V1300,0,C
316L,5,20261906,4,316L_Cube3_Line03,316L_P90_V1050,0,C
316L,5,20261906,0,316L_Cube3_Line05,316L_P120_V550,1,K
316L,5,20261906,2,316L_Cube3_Line06,316L_P120_V1050,0,C
316L,5,20261906,0,316L_Cube3_Line07,316L_P105_V1800,0,C
316L,5,20261906,1,316L_Cube3_Line08,316L_P105_V300,1,K
316L,5,20261906,4,316L_Cube3_Line09,316L_P90_V800,0,C
316L,5,20261906,0,316L_Cube3_Line10,316L_P90_V1300,0,C
316L,5,20261906,3,316L_Cube4_Line03,316L_P105_V1050,0,C
316L,5,20261906,4,316L_Cube4_Line04,316L_P105_V1550,0,C
316L,5,20261906,2,316L_Cube4_Line06,316L_P90_V300,1,K
316L,5,20261906,2,316L_Cube4_Line07,316L_P120_V1800,0,C
316L,5,20261906,3,316L_Cube4_Line08,316L_P105_V1300,0,C
316L,5,20261906,1,316L_Cube4_Line09,316L_P120_V1550,0,C
316L,5,20261906,0,316L_Cube5_Line01,316L_P90_V1300,0,C
316L,5,20261906,4,316L_Cube5_Line02,316L_P105_V1550,0,C
316L,5,20261906,2,316L_Cube5_Line03,316L_P120_V1800,0,C
316L,5,20261906,0,316L_Cube5_Line04,316L_P120_V300,1,K
316L,5,20261906,1,316L_Cube5_Line05,316L_P90_V1550,0,C
316L,5,20261906,1,316L_Cube5_Line06,316L_P120_V1550,0,C
316L,5,20261906,3,316L_Cube5_Line07,316L_P105_V1050,0,C
316L,5,20261906,3,316L_Cube5_Line09,316L_P105_V1300,0,C
316L,5,20261906,4,316L_Cube5_Line10,316L_P90_V800,0,C
316L,5,20261906,3,316L_Cube6_Line01,316L_P120_V1300,0,C
316L,5,20261906,1,316L_Cube6_Line03,316L_P105_V300,1,K
316L,5,20261906,4,316L_Cube6_Line05,316L_P90_V1050,0,C
316L,5,20261906,0,316L_Cube6_Line07,316L_P105_V1800,0,C
316L,5,20261906,2,316L_Cube6_Line08,316L_P90_V300,1,K
316L,5,20261906,2,316L_Cube6_Line10,316L_P120_V1050,0,C
316L,5,20261906,1,316L_Cube7_Line01,316L_P105_V300,1,K
316L,5,20261906,2,316L_Cube7_Line02,316L_P105_V1642.11,0,C
316L,5,20261906,0,316L_Cube7_Line03,316L_P105_V1484.21,0,C
316L,5,20261906,4,316L_Cube7_Line04,316L_P105_V378.947,1,K
316L,5,20261906,1,316L_Cube7_Line05,316L_P105_V931.579,0,C
316L,5,20261906,3,316L_Cube7_Line07,316L_P105_V1168.42,0,C
316L,5,20261906,4,316L_Cube7_Line08,316L_P105_V536.842,1,K
316L,5,20261906,1,316L_Cube7_Line09,316L_P105_V1721.05,0,C
316L,5,20261906,4,316L_Cube7_Line10,316L_P105_V1563.16,0,C
316L,5,20261906,0,316L_Cube8_Line01,316L_P105_V1326.32,0,C
316L,5,20261906,3,316L_Cube8_Line02,316L_P105_V457.895,1,K
316L,5,20261906,0,316L_Cube8_Line03,316L_P105_V1010.53,0,C
316L,5,20261906,0,316L_Cube8_Line04,316L_P105_V1800,0,C
316L,5,20261906,3,316L_Cube8_Line05,316L_P105_V615.789,1,K
316L,5,20261906,1,316L_Cube8_Line06,316L_P105_V1247.37,0,C
316L,5,20261906,2,316L_Cube8_Line07,316L_P105_V852.632,0,C
316L,5,20261906,2,316L_Cube8_Line08,316L_P105_V1089.47,0,C
316L,5,20261906,3,316L_Cube8_Line09,316L_P105_V1405.26,0,C
316L,6,20261907,2,316L_Cube3_Line01,316L_P90_V1550,0,C
316L,6,20261907,2,316L_Cube3_Line02,316L_P120_V1300,0,C
316L,6,20261907,4,316L_Cube3_Line03,316L_P90_V1050,0,C
316L,6,20261907,1,316L_Cube3_Line05,316L_P120_V550,1,K
316L,6,20261907,4,316L_Cube3_Line06,316L_P120_V1050,0,C
316L,6,20261907,1,316L_Cube3_Line07,316L_P105_V1800,0,C
316L,6,20261907,0,316L_Cube3_Line08,316L_P105_V300,1,K
316L,6,20261907,3,316L_Cube3_Line09,316L_P90_V800,0,C
316L,6,20261907,3,316L_Cube3_Line10,316L_P90_V1300,0,C
316L,6,20261907,0,316L_Cube4_Line03,316L_P105_V1050,0,C
316L,6,20261907,0,316L_Cube4_Line04,316L_P105_V1550,0,C
316L,6,20261907,4,316L_Cube4_Line06,316L_P90_V300,1,K
316L,6,20261907,3,316L_Cube4_Line07,316L_P120_V1800,0,C
316L,6,20261907,2,316L_Cube4_Line08,316L_P105_V1300,0,C
316L,6,20261907,1,316L_Cube4_Line09,316L_P120_V1550,0,C
316L,6,20261907,3,316L_Cube5_Line01,316L_P90_V1300,0,C
316L,6,20261907,0,316L_Cube5_Line02,316L_P105_V1550,0,C
316L,6,20261907,3,316L_Cube5_Line03,316L_P120_V1800,0,C
316L,6,20261907,3,316L_Cube5_Line04,316L_P120_V300,1,K
316L,6,20261907,2,316L_Cube5_Line05,316L_P90_V1550,0,C
316L,6,20261907,1,316L_Cube5_Line06,316L_P120_V1550,0,C
316L,6,20261907,0,316L_Cube5_Line07,316L_P105_V1050,0,C
316L,6,20261907,2,316L_Cube5_Line09,316L_P105_V1300,0,C
316L,6,20261907,3,316L_Cube5_Line10,316L_P90_V800,0,C
316L,6,20261907,2,316L_Cube6_Line01,316L_P120_V1300,0,C
316L,6,20261907,0,316L_Cube6_Line03,316L_P105_V300,1,K
316L,6,20261907,4,316L_Cube6_Line05,316L_P90_V1050,0,C
316L,6,20261907,1,316L_Cube6_Line07,316L_P105_V1800,0,C
316L,6,20261907,4,316L_Cube6_Line08,316L_P90_V300,1,K
316L,6,20261907,4,316L_Cube6_Line10,316L_P120_V1050,0,C
316L,6,20261907,0,316L_Cube7_Line01,316L_P105_V300,1,K
316L,6,20261907,4,316L_Cube7_Line02,316L_P105_V1642.11,0,C
316L,6,20261907,1,316L_Cube7_Line03,316L_P105_V1484.21,0,C
316L,6,20261907,2,316L_Cube7_Line04,316L_P105_V378.947,1,K
316L,6,20261907,1,316L_Cube7_Line05,316L_P105_V931.579,0,C
316L,6,20261907,0,316L_Cube7_Line07,316L_P105_V1168.42,0,C
316L,6,20261907,2,316L_Cube7_Line08,316L_P105_V536.842,1,K
316L,6,20261907,4,316L_Cube7_Line09,316L_P105_V1721.05,0,C
316L,6,20261907,0,316L_Cube7_Line10,316L_P105_V1563.16,0,C
316L,6,20261907,3,316L_Cube8_Line01,316L_P105_V1326.32,0,C
316L,6,20261907,1,316L_Cube8_Line02,316L_P105_V457.895,1,K
316L,6,20261907,2,316L_Cube8_Line03,316L_P105_V1010.53,0,C
316L,6,20261907,1,316L_Cube8_Line04,316L_P105_V1800,0,C
316L,6,20261907,3,316L_Cube8_Line05,316L_P105_V615.789,1,K
316L,6,20261907,1,316L_Cube8_Line06,316L_P105_V1247.37,0,C
316L,6,20261907,2,316L_Cube8_Line07,316L_P105_V852.632,0,C
316L,6,20261907,4,316L_Cube8_Line08,316L_P105_V1089.47,0,C
316L,6,20261907,0,316L_Cube8_Line09,316L_P105_V1405.26,0,C
316L,7,20261908,2,316L_Cube3_Line01,316L_P90_V1550,0,C
316L,7,20261908,3,316L_Cube3_Line02,316L_P120_V1300,0,C
316L,7,20261908,1,316L_Cube3_Line03,316L_P90_V1050,0,C
316L,7,20261908,0,316L_Cube3_Line05,316L_P120_V550,1,K
316L,7,20261908,2,316L_Cube3_Line06,316L_P120_V1050,0,C
316L,7,20261908,0,316L_Cube3_Line07,316L_P105_V1800,0,C
316L,7,20261908,1,316L_Cube3_Line08,316L_P105_V300,1,K
316L,7,20261908,3,316L_Cube3_Line09,316L_P90_V800,0,C
316L,7,20261908,0,316L_Cube3_Line10,316L_P90_V1300,0,C
316L,7,20261908,2,316L_Cube4_Line03,316L_P105_V1050,0,C
316L,7,20261908,4,316L_Cube4_Line04,316L_P105_V1550,0,C
316L,7,20261908,3,316L_Cube4_Line06,316L_P90_V300,1,K
316L,7,20261908,4,316L_Cube4_Line07,316L_P120_V1800,0,C
316L,7,20261908,4,316L_Cube4_Line08,316L_P105_V1300,0,C
316L,7,20261908,1,316L_Cube4_Line09,316L_P120_V1550,0,C
316L,7,20261908,0,316L_Cube5_Line01,316L_P90_V1300,0,C
316L,7,20261908,4,316L_Cube5_Line02,316L_P105_V1550,0,C
316L,7,20261908,4,316L_Cube5_Line03,316L_P120_V1800,0,C
316L,7,20261908,4,316L_Cube5_Line04,316L_P120_V300,1,K
316L,7,20261908,2,316L_Cube5_Line05,316L_P90_V1550,0,C
316L,7,20261908,1,316L_Cube5_Line06,316L_P120_V1550,0,C
316L,7,20261908,2,316L_Cube5_Line07,316L_P105_V1050,0,C
316L,7,20261908,4,316L_Cube5_Line09,316L_P105_V1300,0,C
316L,7,20261908,3,316L_Cube5_Line10,316L_P90_V800,0,C
316L,7,20261908,3,316L_Cube6_Line01,316L_P120_V1300,0,C
316L,7,20261908,1,316L_Cube6_Line03,316L_P105_V300,1,K
316L,7,20261908,1,316L_Cube6_Line05,316L_P90_V1050,0,C
316L,7,20261908,0,316L_Cube6_Line07,316L_P105_V1800,0,C
316L,7,20261908,3,316L_Cube6_Line08,316L_P90_V300,1,K
316L,7,20261908,2,316L_Cube6_Line10,316L_P120_V1050,0,C
316L,7,20261908,1,316L_Cube7_Line01,316L_P105_V300,1,K
316L,7,20261908,1,316L_Cube7_Line02,316L_P105_V1642.11,0,C
316L,7,20261908,3,316L_Cube7_Line03,316L_P105_V1484.21,0,C
316L,7,20261908,2,316L_Cube7_Line04,316L_P105_V378.947,1,K
316L,7,20261908,1,316L_Cube7_Line05,316L_P105_V931.579,0,C
316L,7,20261908,0,316L_Cube7_Line07,316L_P105_V1168.42,0,C
316L,7,20261908,4,316L_Cube7_Line08,316L_P105_V536.842,1,K
316L,7,20261908,0,316L_Cube7_Line09,316L_P105_V1721.05,0,C
316L,7,20261908,2,316L_Cube7_Line10,316L_P105_V1563.16,0,C
316L,7,20261908,3,316L_Cube8_Line01,316L_P105_V1326.32,0,C
316L,7,20261908,0,316L_Cube8_Line02,316L_P105_V457.895,1,K
316L,7,20261908,2,316L_Cube8_Line03,316L_P105_V1010.53,0,C
316L,7,20261908,0,316L_Cube8_Line04,316L_P105_V1800,0,C
316L,7,20261908,2,316L_Cube8_Line05,316L_P105_V615.789,1,K
316L,7,20261908,3,316L_Cube8_Line06,316L_P105_V1247.37,0,C
316L,7,20261908,4,316L_Cube8_Line07,316L_P105_V852.632,0,C
316L,7,20261908,1,316L_Cube8_Line08,316L_P105_V1089.47,0,C
