benchmark,method,seed,query_number,budget_before_query,budget_after_query,selected_pool_index,true_boundary_distance,in_pool_boundary_band_q10,in_pool_boundary_band_q20,in_pool_boundary_band_q30,acquisition_selected_position,acquisition_selected_score,acquisition_beta,acquisition_quadrature_nodes,acquisition_alpha,acquisition_selected_normalized_straddle,acquisition_selected_normalized_diversity,acquisition_selected_raw_straddle,acquisition_selected_raw_diversity,acquisition_gate_fraction,acquisition_min_shortlist_size,acquisition_shortlist_size,acquisition_shortlist_fraction_actual,acquisition_selected_shortlist_position,acquisition_selected_gated_score
ackley,random,3,12,23,24,659,2.230660469121787,False,False,False,658,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,3,13,24,25,3498,0.21888300413790418,False,True,True,3478,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,3,14,25,26,1645,0.5168143416515925,False,False,True,1638,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,3,15,26,27,1417,1.8157185584516924,False,False,False,1411,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,3,16,27,28,879,1.7967299210282146,False,False,False,876,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,3,17,28,29,1787,0.08617194525805694,True,True,True,1776,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,3,18,29,30,2158,1.8365252346457215,False,False,False,2145,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,3,19,30,31,2757,1.3300328345501526,False,False,False,2737,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,3,20,31,32,581,0.6909267912731085,False,False,False,580,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,3,21,32,33,3092,0.7040486036169362,False,False,False,3065,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,3,22,33,34,2980,0.5142154294139321,False,False,True,2955,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,3,23,34,35,2657,1.7295901120138186,False,False,False,2637,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,3,24,35,36,689,3.4029570482793066,False,False,False,686,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,3,25,36,37,1816,0.6880458899400868,False,False,False,1802,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,3,26,37,38,2106,2.531856106683426,False,False,False,2091,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,3,27,38,39,3641,3.612679097238342,False,False,False,3607,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,3,28,39,40,2648,0.6670971515819879,False,False,False,2625,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,3,29,40,41,3859,0.12063822632780408,True,True,True,3821,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,3,30,41,42,682,1.2767461020284916,False,False,False,679,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,3,31,42,43,3440,2.0920918872086407,False,False,False,3405,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,3,32,43,44,1949,1.427945040115496,False,False,False,1933,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,3,33,44,45,3464,1.1734362773694702,False,False,False,3427,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,3,34,45,46,2572,0.525420665511886,False,False,True,2547,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,3,35,46,47,1761,0.0347804400609899,True,True,True,1747,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,3,36,47,48,1486,0.9404090597276475,False,False,False,1474,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,3,37,48,49,3806,2.450324483970755,False,False,False,3761,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,3,38,49,50,1128,0.5828693735480428,False,False,True,1121,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,3,39,50,51,1177,2.24184510418665,False,False,False,1169,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,3,40,51,52,1835,0.6703824889419483,False,False,False,1815,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,3,41,52,53,3428,0.4165336978958063,False,False,True,3386,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,3,42,53,54,3541,0.26598121722757817,False,True,True,3495,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,3,43,54,55,627,1.2360159700943356,False,False,False,625,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,3,44,55,56,1650,1.483234652661908,False,False,False,1633,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,3,45,56,57,3192,3.604653361684136,False,False,False,3148,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,3,46,57,58,1756,0.05901670142405102,True,True,True,1737,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,3,47,58,59,459,0.27033412373663346,False,True,True,458,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,3,48,59,60,1633,1.0591412632635286,False,False,False,1616,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,3,49,60,61,3586,0.06726852503206793,True,True,True,3533,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,3,50,61,62,2416,1.051391313778467,False,False,False,2384,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,3,51,62,63,2355,2.998144732322306,False,False,False,2323,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,3,52,63,64,1869,0.11396936776573341,True,True,True,1843,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,3,53,64,65,3403,1.916945426522961,False,False,False,3352,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,3,54,65,66,1479,0.5049739072025066,False,False,True,1464,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,3,55,66,67,1017,3.7363695983850373,False,False,False,1008,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,3,56,67,68,3832,1.573581597796208,False,False,False,3768,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,3,57,68,69,1286,0.740743602474863,False,False,False,1273,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,3,58,69,70,1621,0.5238845586772349,False,False,True,1601,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,3,59,70,71,1458,1.4809983302592364,False,False,False,1441,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,3,60,71,72,1866,5.201222773200735,False,False,False,1835,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,3,61,72,73,2618,1.1793505110835572,False,False,False,2573,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,3,62,73,74,3125,1.904914354416995,False,False,False,3068,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,3,63,74,75,1529,0.10954626766735309,True,True,True,1508,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,3,64,75,76,2351,1.936413175792623,False,False,False,2311,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,3,65,76,77,158,1.781700592121199,False,False,False,158,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,3,66,77,78,489,0.2745365634800141,False,True,True,486,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,3,67,78,79,1090,1.6804739415279997,False,False,False,1078,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,3,68,79,80,2470,0.18392407502460095,True,True,True,2422,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,4,1,12,13,1296,0.7949626690440628,False,False,False,1289,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,4,2,13,14,879,2.3649057497185435,False,False,False,873,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,4,3,14,15,135,0.4470505831713787,False,False,True,135,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,4,4,15,16,1956,0.1661477641998843,True,True,True,1943,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,4,5,16,17,3539,1.9055221491768979,False,False,False,3524,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,4,6,17,18,846,1.5450594152123678,False,False,False,839,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,4,7,18,19,1026,0.48871498510999345,False,False,True,1017,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,4,8,19,20,2260,5.922702415518673,False,False,False,2244,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,4,9,20,21,1068,1.1063660442883911,False,False,False,1058,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,4,10,21,22,1943,1.068863898173042,False,False,False,1927,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,4,11,22,23,3177,2.1736094173549887,False,False,False,3158,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,4,12,23,24,126,0.8453870459569615,False,False,False,126,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,4,13,24,25,3671,0.8490108367839095,False,False,False,3648,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,4,14,25,26,744,0.47569974622363453,False,False,True,737,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,4,15,26,27,3913,2.7341236318139455,False,False,False,3887,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,4,16,27,28,933,2.57021568868322,False,False,False,922,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,4,17,28,29,2414,0.17133185745741564,True,True,True,2392,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,4,18,29,30,2730,0.4784684341558165,False,False,True,2707,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,4,19,30,31,1848,0.20896531553621145,False,True,True,1829,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,4,20,31,32,3082,0.9644538787610912,False,False,False,3057,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,4,21,32,33,2100,1.5194502761375048,False,False,False,2078,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,4,22,33,34,1007,2.979992495523927,False,False,False,995,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,4,23,34,35,693,1.004344390229555,False,False,False,686,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,4,24,35,36,2013,0.8228185054488861,False,False,False,1989,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,4,25,36,37,3999,0.12204531897920923,True,True,True,3963,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,4,26,37,38,1776,1.6304082342337747,False,False,False,1755,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,4,27,38,39,870,0.8794888337410551,False,False,False,859,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,4,28,39,40,3512,0.03139594808891211,True,True,True,3478,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,4,29,40,41,2745,0.2933895089916856,False,True,True,2714,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,4,30,41,42,319,1.6182486014869557,False,False,False,314,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,4,31,42,43,3485,1.2006800664688058,False,False,False,3450,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,4,32,43,44,2895,1.1994936794043873,False,False,False,2862,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,4,33,44,45,857,0.3833385148541435,False,False,True,845,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,4,34,45,46,1081,0.4752015539682244,False,False,True,1062,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,4,35,46,47,1197,2.0657649525054698,False,False,False,1177,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,4,36,47,48,1739,0.28933286698512717,False,True,True,1713,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,4,37,48,49,3009,0.5398750292422054,False,False,True,2971,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,4,38,49,50,721,1.6802477956072508,False,False,False,712,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,4,39,50,51,2490,0.8675273796818335,False,False,False,2454,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,4,40,51,52,2556,1.9426998120752579,False,False,False,2519,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,4,41,52,53,1080,0.3096076585933485,False,True,True,1060,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,4,42,53,54,1845,0.741888398925937,False,False,False,1815,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,4,43,54,55,220,2.229545671901578,False,False,False,216,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,4,44,55,56,3695,0.7600658192629002,False,False,False,3643,null,null,null,null,null,null,null,null,null,null,null,null,null,null
